Ligand,Receptor,Ligand.Cluster,Receptor.Cluster,isReceptor_fst,isReceptor_scn,MeanLR
CXCL12,CD4,MSC,Megakaryocyte,False,True,3.239
CXCL12,CD4,MSC,Myeloid,False,True,3.239
PROS1,AXL,Neural,Fibroblast,False,True,2.47
PROS1,AXL,MSC,Fibroblast,False,True,2.47
PROS1,AXL,Fibroblast,Fibroblast,False,True,2.47
PROS1,AXL,Megakaryocyte,Fibroblast,False,True,2.47
PROS1,AXL,Myeloid,Fibroblast,False,True,2.47
NID1,ITGB1,MSC,Neural,False,True,2.5660000000000003
NID1,ITGB1,Neural,MSC,False,True,2.457
NID1,ITGB1,MSC,MSC,False,True,3.0210000000000004
NID1,ITGB1,MSC,Fibroblast,False,True,2.865
NID1,ITGB1,MSC,Megakaryocyte,False,True,2.742
VEGFA,NRP1,Neural,MSC,False,True,2.53
VEGFA,NRP1,MSC,MSC,False,True,2.679
VEGFA,NRP1,Fibroblast,MSC,False,True,2.609
VEGFA,NRP1,Megakaryocyte,MSC,False,True,2.53
VEGFA,NRP1,Myeloid,MSC,False,True,3.193
TGM2,TBXA2R,Fibroblast,Neural,False,True,2.487
TGM2,TBXA2R,Fibroblast,MSC,False,True,2.487
TGM2,TBXA2R,Fibroblast,Fibroblast,False,True,2.487
TGM2,TBXA2R,Fibroblast,Megakaryocyte,False,True,2.487
TGM2,TBXA2R,Fibroblast,Myeloid,False,True,2.487
FBN1,ITGB1,MSC,Neural,False,True,2.68
FBN1,ITGB1,MSC,MSC,False,True,3.135
FBN1,ITGB1,MSC,Fibroblast,False,True,2.98
FBN1,ITGB1,MSC,Megakaryocyte,False,True,2.8569999999999998
FBN1,ITGB1,MSC,Myeloid,False,True,2.68
FBN1,ITGA5,MSC,Neural,False,True,2.772
FBN1,ITGA5,MSC,MSC,False,True,2.8369999999999997
FBN1,ITGA5,MSC,Fibroblast,False,True,3.0980000000000003
FBN1,ITGA5,MSC,Megakaryocyte,False,True,2.772
FBN1,ITGA5,MSC,Myeloid,False,True,2.772
FBN1,ITGAV,MSC,Neural,False,True,2.7910000000000004
FBN1,ITGAV,MSC,MSC,False,True,2.7910000000000004
FBN1,ITGAV,MSC,Fibroblast,False,True,2.7910000000000004
FBN1,ITGAV,MSC,Megakaryocyte,False,True,2.7910000000000004
FBN1,ITGAV,MSC,Myeloid,False,True,2.7910000000000004
CTHRC1,FZD6,Fibroblast,Neural,False,True,2.533
CTHRC1,FZD6,Fibroblast,MSC,False,True,2.533
CTHRC1,FZD6,Fibroblast,Fibroblast,False,True,2.533
CTHRC1,FZD6,Fibroblast,Megakaryocyte,False,True,2.533
CTHRC1,FZD6,Fibroblast,Myeloid,False,True,2.533
CXCL12,ITGB1,MSC,Neural,False,True,3.1239999999999997
CXCL12,ITGB1,MSC,MSC,False,True,3.5789999999999997
CXCL12,ITGB1,MSC,Fibroblast,False,True,3.424
CXCL12,ITGB1,MSC,Megakaryocyte,False,True,3.301
CXCL12,ITGB1,MSC,Myeloid,False,True,3.1239999999999997
NID1,ITGAV,MSC,Neural,False,True,2.676
NID1,ITGAV,MSC,MSC,False,True,2.676
NID1,ITGAV,MSC,Fibroblast,False,True,2.676
NID1,ITGAV,MSC,Megakaryocyte,False,True,2.676
NID1,ITGAV,MSC,Myeloid,False,True,2.676
TIMP2,ITGB1,Neural,MSC,False,True,2.531
TIMP2,ITGB1,MSC,MSC,False,True,2.7680000000000002
TIMP2,ITGB1,Fibroblast,MSC,False,True,2.639
TIMP2,ITGB1,MSC,Fibroblast,False,True,2.612
TIMP2,ITGB1,Fibroblast,Fibroblast,False,True,2.483
ADAM9,ITGB5,Neural,MSC,False,True,2.454
ADAM9,ITGB5,MSC,MSC,False,True,2.454
ADAM9,ITGB5,Fibroblast,MSC,False,True,2.454
ADAM9,ITGB5,Megakaryocyte,MSC,False,True,2.454
ADAM9,ITGB5,Myeloid,MSC,False,True,2.454
CALR,ITGA2B,MSC,Neural,False,True,2.451
CALR,ITGA2B,MSC,MSC,False,True,2.451
CALR,ITGA2B,MSC,Fibroblast,False,True,2.451
CALR,ITGA2B,MSC,Megakaryocyte,False,True,2.451
CALR,ITGA2B,MSC,Myeloid,False,True,2.451
CALR,ITGAV,MSC,Neural,False,True,2.471
CALR,ITGAV,MSC,MSC,False,True,2.471
CALR,ITGAV,MSC,Fibroblast,False,True,2.471
CALR,ITGAV,MSC,Megakaryocyte,False,True,2.471
CALR,ITGAV,MSC,Myeloid,False,True,2.471
IL15,IL2RG,Neural,Megakaryocyte,False,True,2.7969999999999997
IL15,IL2RG,MSC,Megakaryocyte,False,True,2.7969999999999997
IL15,IL2RG,Fibroblast,Megakaryocyte,False,True,2.7969999999999997
IL15,IL2RG,Megakaryocyte,Megakaryocyte,False,True,2.7969999999999997
IL15,IL2RG,Myeloid,Megakaryocyte,False,True,2.7969999999999997
EFNB1,EPHB4,MSC,Neural,False,True,2.4290000000000003
EFNB1,EPHB4,MSC,MSC,False,True,2.4290000000000003
EFNB1,EPHB4,MSC,Fibroblast,False,True,2.4290000000000003
EFNB1,EPHB4,MSC,Megakaryocyte,False,True,2.4290000000000003
EFNB1,EPHB4,MSC,Myeloid,False,True,2.4290000000000003
EFNB1,EPHB6,MSC,Neural,False,True,2.467
EFNB1,EPHB6,MSC,MSC,False,True,2.467
EFNB1,EPHB6,MSC,Fibroblast,False,True,2.467
EFNB1,EPHB6,MSC,Megakaryocyte,False,True,2.467
EFNB1,EPHB6,MSC,Myeloid,False,True,2.467
EFNB1,ERBB2,MSC,Neural,False,True,2.437
EFNB1,ERBB2,MSC,MSC,False,True,2.437
EFNB1,ERBB2,MSC,Fibroblast,False,True,2.437
EFNB1,ERBB2,MSC,Megakaryocyte,False,True,2.437
EFNB1,ERBB2,MSC,Myeloid,False,True,2.437
WNT5A,FZD3,Fibroblast,Neural,False,True,2.365
WNT5A,FZD3,Fibroblast,MSC,False,True,2.365
WNT5A,FZD3,Fibroblast,Fibroblast,False,True,2.365
WNT5A,FZD3,Fibroblast,Megakaryocyte,False,True,2.365
WNT5A,FZD3,Fibroblast,Myeloid,False,True,2.365
LYZ,ITGAL,Myeloid,Neural,False,True,3.897
LYZ,ITGAL,Myeloid,MSC,False,True,3.897
LYZ,ITGAL,Myeloid,Fibroblast,False,True,3.897
LYZ,ITGAL,Myeloid,Megakaryocyte,False,True,3.897
LYZ,ITGAL,Myeloid,Myeloid,False,True,3.897
GP1BA,SLC3A2,Neural,Fibroblast,False,False,2.266
GP1BA,SLC3A2,MSC,Fibroblast,False,False,2.266
GP1BA,SLC3A2,Fibroblast,Fibroblast,False,False,2.266
GP1BA,SLC3A2,Megakaryocyte,Fibroblast,False,False,2.266
GP1BA,SLC3A2,Myeloid,Fibroblast,False,False,2.266
CTHRC1,FZD3,Fibroblast,Neural,False,True,2.533
CTHRC1,FZD3,Fibroblast,MSC,False,True,2.533
CTHRC1,FZD3,Fibroblast,Fibroblast,False,True,2.533
CTHRC1,FZD3,Fibroblast,Megakaryocyte,False,True,2.533
CTHRC1,FZD3,Fibroblast,Myeloid,False,True,2.533
HSP90B1,ASGR1,MSC,Neural,False,True,2.529
HSP90B1,ASGR1,MSC,MSC,False,True,2.529
HSP90B1,ASGR1,MSC,Fibroblast,False,True,2.529
HSP90B1,ASGR1,MSC,Megakaryocyte,False,True,2.529
HSP90B1,ASGR1,MSC,Myeloid,False,True,2.529
HSP90B1,ERBB2,MSC,Neural,False,True,2.53
HSP90B1,ERBB2,MSC,MSC,False,True,2.53
HSP90B1,ERBB2,MSC,Fibroblast,False,True,2.53
HSP90B1,ERBB2,MSC,Megakaryocyte,False,True,2.53
HSP90B1,ERBB2,MSC,Myeloid,False,True,2.53
PDAP1,PDGFRB,Neural,MSC,False,True,2.735
PDAP1,PDGFRB,MSC,MSC,False,True,2.6639999999999997
PDAP1,PDGFRB,Fibroblast,MSC,False,True,2.891
PDAP1,PDGFRB,Megakaryocyte,MSC,False,True,2.702
PDAP1,PDGFRB,Myeloid,MSC,False,True,2.781
LGALS9,HAVCR2,Fibroblast,Megakaryocyte,False,True,2.296
LGALS9,HAVCR2,Megakaryocyte,Neural,False,True,2.369
LGALS9,HAVCR2,Megakaryocyte,Fibroblast,False,True,2.369
LGALS9,HAVCR2,Megakaryocyte,Megakaryocyte,False,True,2.517
LGALS9,HAVCR2,Megakaryocyte,Myeloid,False,True,2.369
LAMC1,ITGB4,MSC,Neural,False,True,2.4459999999999997
LAMC1,ITGB4,MSC,MSC,False,True,2.4459999999999997
LAMC1,ITGB4,MSC,Fibroblast,False,True,2.4459999999999997
LAMC1,ITGB4,MSC,Megakaryocyte,False,True,2.4459999999999997
LAMC1,ITGB4,MSC,Myeloid,False,True,2.4459999999999997
PDGFD,PDGFRB,Neural,MSC,False,True,2.764
PDGFD,PDGFRB,MSC,MSC,False,True,2.764
PDGFD,PDGFRB,Fibroblast,MSC,False,True,2.764
PDGFD,PDGFRB,Megakaryocyte,MSC,False,True,2.764
PDGFD,PDGFRB,Myeloid,MSC,False,True,2.764
SLC3A2,THBD,Fibroblast,Neural,False,True,2.269
SLC3A2,THBD,Fibroblast,MSC,False,True,2.269
SLC3A2,THBD,Fibroblast,Fibroblast,False,True,2.269
SLC3A2,THBD,Fibroblast,Megakaryocyte,False,True,2.269
SLC3A2,THBD,Fibroblast,Myeloid,False,True,2.269
FST,BMPR2,MSC,Neural,False,True,2.6310000000000002
FST,BMPR2,MSC,MSC,False,True,2.6310000000000002
FST,BMPR2,MSC,Fibroblast,False,True,2.6310000000000002
FST,BMPR2,MSC,Megakaryocyte,False,True,2.6310000000000002
FST,BMPR2,MSC,Myeloid,False,True,2.6310000000000002
BMP5,BMPR2,MSC,Neural,False,True,2.9939999999999998
BMP5,BMPR2,MSC,MSC,False,True,2.9939999999999998
BMP5,BMPR2,MSC,Fibroblast,False,True,2.9939999999999998
BMP5,BMPR2,MSC,Megakaryocyte,False,True,2.9939999999999998
BMP5,BMPR2,MSC,Myeloid,False,True,2.9939999999999998
SELP,CD24,Neural,Myeloid,False,False,4.394
SELP,CD24,MSC,Myeloid,False,False,4.394
SELP,CD24,Fibroblast,Myeloid,False,False,4.394
SELP,CD24,Megakaryocyte,Myeloid,False,False,4.394
SELP,CD24,Myeloid,Myeloid,False,False,4.394
EFNA1,EPHB6,MSC,Neural,False,True,2.781
EFNA1,EPHB6,MSC,MSC,False,True,2.781
EFNA1,EPHB6,MSC,Fibroblast,False,True,2.781
EFNA1,EPHB6,MSC,Megakaryocyte,False,True,2.781
EFNA1,EPHB6,MSC,Myeloid,False,True,2.781
SEMA4A,PLXNB2,Neural,MSC,False,True,2.572
SEMA4A,PLXNB2,MSC,MSC,False,True,2.764
SEMA4A,PLXNB2,Fibroblast,MSC,False,True,2.572
SEMA4A,PLXNB2,Megakaryocyte,MSC,False,True,2.572
SEMA4A,PLXNB2,Myeloid,MSC,False,True,2.572
DYSF,QDPR,Neural,MSC,False,False,2.28
DYSF,QDPR,MSC,MSC,False,False,2.28
DYSF,QDPR,Fibroblast,MSC,False,False,2.28
DYSF,QDPR,Megakaryocyte,MSC,False,False,2.28
DYSF,QDPR,Myeloid,MSC,False,False,2.28
LTB4R2,TNFRSF1A,Neural,MSC,True,True,2.8089999999999997
LTB4R2,TNFRSF1A,MSC,MSC,True,True,2.8089999999999997
LTB4R2,TNFRSF1A,Fibroblast,MSC,True,True,2.8089999999999997
LTB4R2,TNFRSF1A,Megakaryocyte,MSC,True,True,2.8089999999999997
LTB4R2,TNFRSF1A,Myeloid,MSC,True,True,2.8089999999999997
LTB4R2,LTBR,Neural,MSC,True,True,2.6710000000000003
LTB4R2,LTBR,MSC,MSC,True,True,2.6710000000000003
LTB4R2,LTBR,Fibroblast,MSC,True,True,2.6710000000000003
LTB4R2,LTBR,Megakaryocyte,MSC,True,True,2.6710000000000003
LTB4R2,LTBR,Myeloid,MSC,True,True,2.6710000000000003
ARFGAP1,INSR,Fibroblast,Neural,False,True,2.374
ARFGAP1,INSR,MSC,MSC,False,True,2.375
ARFGAP1,INSR,Fibroblast,MSC,False,True,2.532
ARFGAP1,INSR,Fibroblast,Fibroblast,False,True,2.374
ARFGAP1,INSR,Fibroblast,Myeloid,False,True,2.374
JAG1,CD46,Myeloid,Neural,False,True,2.861
JAG1,CD46,Myeloid,MSC,False,True,3.033
JAG1,CD46,Myeloid,Fibroblast,False,True,2.861
JAG1,CD46,Myeloid,Megakaryocyte,False,True,2.972
JAG1,CD46,Myeloid,Myeloid,False,True,3.1460000000000004
LAMB2,ITGB4,MSC,Neural,False,True,2.476
LAMB2,ITGB4,MSC,MSC,False,True,2.476
LAMB2,ITGB4,MSC,Fibroblast,False,True,2.476
LAMB2,ITGB4,MSC,Megakaryocyte,False,True,2.476
LAMB2,ITGB4,MSC,Myeloid,False,True,2.476
COL14A1,CD44,MSC,Neural,False,True,2.696
COL14A1,CD44,MSC,MSC,False,True,2.752
COL14A1,CD44,MSC,Fibroblast,False,True,2.885
COL14A1,CD44,MSC,Megakaryocyte,False,True,2.786
COL14A1,CD44,MSC,Myeloid,False,True,2.696
NCAM1,FGFR1,Neural,MSC,True,True,2.62
NCAM1,FGFR1,MSC,MSC,True,True,2.7230000000000003
NCAM1,FGFR1,Fibroblast,MSC,True,True,2.699
NCAM1,FGFR1,Megakaryocyte,MSC,True,True,2.62
NCAM1,FGFR1,Myeloid,MSC,True,True,2.62
LTBP3,ITGB5,MSC,Neural,False,True,2.371
LTBP3,ITGB5,Neural,MSC,False,True,2.403
LTBP3,ITGB5,MSC,MSC,False,True,2.6660000000000004
LTBP3,ITGB5,Fibroblast,MSC,False,True,2.465
LTBP3,ITGB5,MSC,Fibroblast,False,True,2.371
BMP4,BMPR2,MSC,Neural,False,True,2.419
BMP4,BMPR2,MSC,MSC,False,True,2.419
BMP4,BMPR2,MSC,Fibroblast,False,True,2.419
BMP4,BMPR2,MSC,Megakaryocyte,False,True,2.419
BMP4,BMPR2,MSC,Myeloid,False,True,2.419
SORBS1,ITGA1,Neural,MSC,False,True,2.502
SORBS1,ITGA1,MSC,MSC,False,True,2.502
SORBS1,ITGA1,Fibroblast,MSC,False,True,2.502
SORBS1,ITGA1,Megakaryocyte,MSC,False,True,2.502
SORBS1,ITGA1,Myeloid,MSC,False,True,2.502
SORBS1,ITGB5,Neural,MSC,False,True,2.476
SORBS1,ITGB5,MSC,MSC,False,True,2.476
SORBS1,ITGB5,Fibroblast,MSC,False,True,2.476
SORBS1,ITGB5,Megakaryocyte,MSC,False,True,2.476
SORBS1,ITGB5,Myeloid,MSC,False,True,2.476
PDGFC,PDGFRA,Neural,MSC,False,True,2.69
PDGFC,PDGFRA,MSC,MSC,False,True,2.69
PDGFC,PDGFRA,Fibroblast,MSC,False,True,2.69
PDGFC,PDGFRA,Megakaryocyte,MSC,False,True,2.69
PDGFC,PDGFRA,Myeloid,MSC,False,True,2.69
PDGFC,PDGFRB,Neural,MSC,False,True,2.73
PDGFC,PDGFRB,MSC,MSC,False,True,2.73
PDGFC,PDGFRB,Fibroblast,MSC,False,True,2.73
PDGFC,PDGFRB,Megakaryocyte,MSC,False,True,2.73
PDGFC,PDGFRB,Myeloid,MSC,False,True,2.73
FGF2,NRP1,Neural,MSC,False,True,2.588
FGF2,NRP1,MSC,MSC,False,True,2.588
FGF2,NRP1,Fibroblast,MSC,False,True,2.588
FGF2,NRP1,Megakaryocyte,MSC,False,True,2.588
FGF2,NRP1,Myeloid,MSC,False,True,2.588
TGM2,ADGRG1,Fibroblast,Neural,False,True,2.489
TGM2,ADGRG1,Fibroblast,MSC,False,True,2.591
TGM2,ADGRG1,Fibroblast,Fibroblast,False,True,2.489
TGM2,ADGRG1,Fibroblast,Megakaryocyte,False,True,2.489
TGM2,ADGRG1,Fibroblast,Myeloid,False,True,2.489
JAG1,NOTCH3,Myeloid,Neural,False,True,2.8710000000000004
JAG1,NOTCH3,Myeloid,MSC,False,True,2.898
JAG1,NOTCH3,Myeloid,Fibroblast,False,True,2.938
JAG1,NOTCH3,Myeloid,Megakaryocyte,False,True,2.8710000000000004
JAG1,NOTCH3,Myeloid,Myeloid,False,True,2.8710000000000004
APOE,VLDLR,MSC,Neural,False,True,3.145
APOE,VLDLR,MSC,MSC,False,True,3.095
APOE,VLDLR,MSC,Fibroblast,False,True,3.095
APOE,VLDLR,MSC,Megakaryocyte,False,True,3.095
APOE,VLDLR,MSC,Myeloid,False,True,3.095
COL1A1,CD36,Fibroblast,Neural,False,True,2.69
COL1A1,CD36,Fibroblast,MSC,False,True,2.8289999999999997
COL1A1,CD36,Fibroblast,Fibroblast,False,True,2.69
COL1A1,CD36,Fibroblast,Megakaryocyte,False,True,2.69
COL1A1,CD36,Fibroblast,Myeloid,False,True,2.69
CD9,HBEGF,Neural,Neural,False,True,2.256
CD9,HBEGF,Neural,MSC,False,True,2.256
CD9,HBEGF,Neural,Fibroblast,False,True,2.256
CD9,HBEGF,Neural,Megakaryocyte,False,True,2.256
CD9,HBEGF,Neural,Myeloid,False,True,2.256
HBEGF,CD44,Neural,Fibroblast,True,True,2.344
HBEGF,CD44,MSC,Fibroblast,True,True,2.344
HBEGF,CD44,Fibroblast,Fibroblast,True,True,2.344
HBEGF,CD44,Megakaryocyte,Fibroblast,True,True,2.344
HBEGF,CD44,Myeloid,Fibroblast,True,True,2.344
GPC1,NRG1,Fibroblast,Neural,False,True,2.365
GPC1,NRG1,Fibroblast,MSC,False,True,2.365
GPC1,NRG1,Fibroblast,Fibroblast,False,True,2.365
GPC1,NRG1,Fibroblast,Megakaryocyte,False,True,2.365
GPC1,NRG1,Fibroblast,Myeloid,False,True,2.365
UBA52,ERBB2,Megakaryocyte,Neural,False,True,2.329
UBA52,ERBB2,Megakaryocyte,MSC,False,True,2.329
UBA52,ERBB2,Megakaryocyte,Fibroblast,False,True,2.329
UBA52,ERBB2,Megakaryocyte,Megakaryocyte,False,True,2.329
UBA52,ERBB2,Megakaryocyte,Myeloid,False,True,2.329
GRN,SORT1,Myeloid,Neural,False,True,3.468
GRN,SORT1,Myeloid,MSC,False,True,3.468
GRN,SORT1,Myeloid,Fibroblast,False,True,3.468
GRN,SORT1,Myeloid,Megakaryocyte,False,True,3.468
GRN,SORT1,Myeloid,Myeloid,False,True,3.468
ITGB3BP,ITGB5,Neural,MSC,False,True,2.434
ITGB3BP,ITGB5,MSC,MSC,False,True,2.434
ITGB3BP,ITGB5,Fibroblast,MSC,False,True,2.434
ITGB3BP,ITGB5,Megakaryocyte,MSC,False,True,2.434
ITGB3BP,ITGB5,Myeloid,MSC,False,True,2.434
MFGE8,PDGFRB,Neural,MSC,False,True,2.688
MFGE8,PDGFRB,MSC,MSC,False,True,2.89
MFGE8,PDGFRB,Fibroblast,MSC,False,True,2.932
MFGE8,PDGFRB,Megakaryocyte,MSC,False,True,2.688
MFGE8,PDGFRB,Fibroblast,Fibroblast,False,True,2.4659999999999997
LRPAP1,SORT1,MSC,Neural,False,True,2.397
LRPAP1,SORT1,MSC,MSC,False,True,2.397
LRPAP1,SORT1,MSC,Fibroblast,False,True,2.397
LRPAP1,SORT1,MSC,Megakaryocyte,False,True,2.397
LRPAP1,SORT1,MSC,Myeloid,False,True,2.397
MFGE8,ITGAV,Fibroblast,Neural,False,True,2.364
MFGE8,ITGAV,Fibroblast,MSC,False,True,2.364
MFGE8,ITGAV,Fibroblast,Fibroblast,False,True,2.364
MFGE8,ITGAV,Fibroblast,Megakaryocyte,False,True,2.364
MFGE8,ITGAV,Fibroblast,Myeloid,False,True,2.364
DUSP18,ITGB4,Fibroblast,Neural,False,True,2.293
DUSP18,ITGB4,Fibroblast,MSC,False,True,2.293
DUSP18,ITGB4,Fibroblast,Fibroblast,False,True,2.293
DUSP18,ITGB4,Fibroblast,Megakaryocyte,False,True,2.293
DUSP18,ITGB4,Fibroblast,Myeloid,False,True,2.293
DUSP18,ITGB1,Neural,MSC,False,True,2.51
DUSP18,ITGB1,MSC,MSC,False,True,2.51
DUSP18,ITGB1,Fibroblast,MSC,False,True,2.589
DUSP18,ITGB1,Megakaryocyte,MSC,False,True,2.51
DUSP18,ITGB1,Fibroblast,Fibroblast,False,True,2.4330000000000003
LAMA4,ITGA6,MSC,Neural,False,True,2.528
LAMA4,ITGA6,MSC,MSC,False,True,2.528
LAMA4,ITGA6,MSC,Fibroblast,False,True,2.528
LAMA4,ITGA6,MSC,Megakaryocyte,False,True,2.528
LAMA4,ITGA6,MSC,Myeloid,False,True,2.528
LAMA4,ITGAV,MSC,Neural,False,True,2.479
LAMA4,ITGAV,MSC,MSC,False,True,2.479
LAMA4,ITGAV,MSC,Fibroblast,False,True,2.479
LAMA4,ITGAV,MSC,Megakaryocyte,False,True,2.479
LAMA4,ITGAV,MSC,Myeloid,False,True,2.479
LAMA4,ITGB1,MSC,MSC,False,True,2.823
LAMA4,ITGB1,Fibroblast,MSC,False,True,2.62
LAMA4,ITGB1,MSC,Fibroblast,False,True,2.668
LAMA4,ITGB1,Fibroblast,Fibroblast,False,True,2.465
LAMA4,ITGB1,MSC,Megakaryocyte,False,True,2.545
LTF,LRP11,Myeloid,Neural,False,False,3.6189999999999998
LTF,LRP11,Myeloid,MSC,False,False,3.6189999999999998
LTF,LRP11,Myeloid,Fibroblast,False,False,3.6189999999999998
LTF,LRP11,Myeloid,Megakaryocyte,False,False,3.6189999999999998
LTF,LRP11,Myeloid,Myeloid,False,False,3.6189999999999998
BDNF,NTRK2,Neural,MSC,False,True,2.904
BDNF,NTRK2,MSC,MSC,False,True,2.904
BDNF,NTRK2,Fibroblast,MSC,False,True,3.062
BDNF,NTRK2,Megakaryocyte,MSC,False,True,2.904
BDNF,NTRK2,Myeloid,MSC,False,True,2.904
DUSP18,ITGA6,Fibroblast,Neural,False,True,2.293
DUSP18,ITGA6,Fibroblast,MSC,False,True,2.293
DUSP18,ITGA6,Fibroblast,Fibroblast,False,True,2.293
DUSP18,ITGA6,Fibroblast,Megakaryocyte,False,True,2.293
DUSP18,ITGA6,Fibroblast,Myeloid,False,True,2.293
KCNN4,CALM1,Neural,Neural,False,False,2.469
KCNN4,CALM1,MSC,Neural,False,False,2.469
KCNN4,CALM1,Fibroblast,Neural,False,False,2.469
KCNN4,CALM1,Megakaryocyte,Neural,False,False,2.469
KCNN4,CALM1,Myeloid,Neural,False,False,2.469
HMMR,CALM1,Neural,Neural,False,False,2.485
HMMR,CALM1,MSC,Neural,False,False,2.485
HMMR,CALM1,Fibroblast,Neural,False,False,2.485
HMMR,CALM1,Megakaryocyte,Neural,False,False,2.485
HMMR,CALM1,Myeloid,Neural,False,False,2.485
ABCA1,CALM1,Neural,Neural,False,False,2.5069999999999997
ABCA1,CALM1,MSC,Neural,False,False,2.5069999999999997
ABCA1,CALM1,Fibroblast,Neural,False,False,2.5069999999999997
ABCA1,CALM1,Megakaryocyte,Neural,False,False,2.5069999999999997
ABCA1,CALM1,Myeloid,Neural,False,False,2.5069999999999997
PDGFD,PDGFRA,Neural,MSC,False,True,2.7239999999999998
PDGFD,PDGFRA,MSC,MSC,False,True,2.7239999999999998
PDGFD,PDGFRA,Fibroblast,MSC,False,True,2.7239999999999998
PDGFD,PDGFRA,Megakaryocyte,MSC,False,True,2.7239999999999998
PDGFD,PDGFRA,Myeloid,MSC,False,True,2.7239999999999998
IDE,IGF2R,Neural,Megakaryocyte,True,True,2.301
IDE,IGF2R,MSC,Megakaryocyte,True,True,2.301
IDE,IGF2R,Fibroblast,Megakaryocyte,True,True,2.301
IDE,IGF2R,Megakaryocyte,Megakaryocyte,True,True,2.301
IDE,IGF2R,Myeloid,Megakaryocyte,True,True,2.301
RARRES2,CCRL2,MSC,Neural,False,True,3.1060000000000003
RARRES2,CCRL2,MSC,MSC,False,True,3.1060000000000003
RARRES2,CCRL2,MSC,Fibroblast,False,True,3.1060000000000003
RARRES2,CCRL2,MSC,Megakaryocyte,False,True,3.1060000000000003
RARRES2,CCRL2,MSC,Myeloid,False,True,3.1060000000000003
CCL2,CCR10,MSC,Neural,False,True,2.628
CCL2,CCR10,MSC,MSC,False,True,2.628
CCL2,CCR10,MSC,Fibroblast,False,True,2.628
CCL2,CCR10,MSC,Megakaryocyte,False,True,2.628
CCL2,CCR10,MSC,Myeloid,False,True,2.628
CXCL12,CNOT6,MSC,Neural,False,False,3.284
CXCL12,CNOT6,MSC,MSC,False,False,3.284
CXCL12,CNOT6,MSC,Fibroblast,False,False,3.284
CXCL12,CNOT6,MSC,Megakaryocyte,False,False,3.284
CXCL12,CNOT6,MSC,Myeloid,False,False,3.284
CCL2,CNOT6,MSC,Neural,False,False,2.65
CCL2,CNOT6,MSC,MSC,False,False,2.65
CCL2,CNOT6,MSC,Fibroblast,False,False,2.65
CCL2,CNOT6,MSC,Megakaryocyte,False,False,2.65
CCL2,CNOT6,MSC,Myeloid,False,False,2.65
SPN,ICAM1,Megakaryocyte,Neural,False,True,2.468
SPN,ICAM1,Megakaryocyte,MSC,False,True,2.468
SPN,ICAM1,Megakaryocyte,Fibroblast,False,True,2.468
SPN,ICAM1,Megakaryocyte,Megakaryocyte,False,True,2.468
SPN,ICAM1,Megakaryocyte,Myeloid,False,True,2.468
IL2RG,ICAM1,Megakaryocyte,Neural,True,True,2.7969999999999997
IL2RG,ICAM1,Megakaryocyte,MSC,True,True,2.7969999999999997
IL2RG,ICAM1,Megakaryocyte,Fibroblast,True,True,2.7969999999999997
IL2RG,ICAM1,Megakaryocyte,Megakaryocyte,True,True,2.7969999999999997
IL2RG,ICAM1,Megakaryocyte,Myeloid,True,True,2.7969999999999997
IL2RG,IL4R,Megakaryocyte,Neural,True,True,2.7969999999999997
IL2RG,IL4R,Megakaryocyte,MSC,True,True,2.7969999999999997
IL2RG,IL4R,Megakaryocyte,Fibroblast,True,True,2.7969999999999997
IL2RG,IL4R,Megakaryocyte,Megakaryocyte,True,True,2.7969999999999997
IL2RG,IL4R,Megakaryocyte,Myeloid,True,True,2.7969999999999997
DEFA1B,ASGR1,Myeloid,Neural,False,True,4.3260000000000005
DEFA1B,ASGR1,Myeloid,MSC,False,True,4.3260000000000005
DEFA1B,ASGR1,Myeloid,Fibroblast,False,True,4.3260000000000005
DEFA1B,ASGR1,Myeloid,Megakaryocyte,False,True,4.3260000000000005
DEFA1B,ASGR1,Myeloid,Myeloid,False,True,4.3260000000000005
DEFA1,ASGR1,Myeloid,Neural,False,True,3.392
DEFA1,ASGR1,Myeloid,MSC,False,True,3.392
DEFA1,ASGR1,Myeloid,Fibroblast,False,True,3.392
DEFA1,ASGR1,Myeloid,Megakaryocyte,False,True,3.392
DEFA1,ASGR1,Myeloid,Myeloid,False,True,3.392
CALR,SCARF1,MSC,Neural,False,True,2.497
CALR,SCARF1,MSC,MSC,False,True,2.497
CALR,SCARF1,MSC,Fibroblast,False,True,2.497
CALR,SCARF1,MSC,Megakaryocyte,False,True,2.497
CALR,SCARF1,MSC,Myeloid,False,True,2.497
COL1A1,DDR2,MSC,MSC,False,True,2.489
COL1A1,DDR2,Fibroblast,Neural,False,True,2.73
COL1A1,DDR2,Fibroblast,MSC,False,True,3.1430000000000002
COL1A1,DDR2,Fibroblast,Fibroblast,False,True,2.799
COL1A1,DDR2,Fibroblast,Megakaryocyte,False,True,2.73
CD40LG,CD40,Neural,MSC,False,True,2.3040000000000003
CD40LG,CD40,MSC,MSC,False,True,2.3040000000000003
CD40LG,CD40,Fibroblast,MSC,False,True,2.3040000000000003
CD40LG,CD40,Megakaryocyte,MSC,False,True,2.3040000000000003
CD40LG,CD40,Myeloid,MSC,False,True,2.3040000000000003
VCAN,SELP,MSC,Neural,False,False,2.9739999999999998
VCAN,SELP,MSC,MSC,False,False,2.9739999999999998
VCAN,SELP,MSC,Fibroblast,False,False,2.9739999999999998
