"source","target","gene_A","gene_B","type_gene_A","type_gene_B","MeanLR"
"MSC","MSC","ITGB3BP|L","ITGB5|R","Ligand","Receptor",2.589
"Fibroblast","MSC","ITGB3BP|L","ITGB5|R","Ligand","Receptor",2.553
"Megakaryocyte","MSC","ITGB3BP|L","ITGB5|R","Ligand","Receptor",2.654
"MSC","Neural","CALR|L","HLA-F|R","Ligand","Receptor",2.442
"MSC","MSC","CALR|L","HLA-F|R","Ligand","Receptor",2.558
"MSC","Megakaryocyte","CALR|L","HLA-F|R","Ligand","Receptor",2.645
"Megakaryocyte","Megakaryocyte","CALR|L","HLA-F|R","Ligand","Receptor",2.46
"Neural","Neural","PIP4K2A|L","NPTN|R","Ligand","Receptor",2.421
"Neural","MSC","PIP4K2A|L","NPTN|R","Ligand","Receptor",2.566
"Neural","Megakaryocyte","PIP4K2A|L","NPTN|R","Ligand","Receptor",2.595
"Neural","Myeloid","PIP4K2A|L","NPTN|R","Ligand","Receptor",2.661
"Neural","MSC","ICAM4|L","ITGAV|R","Ligand","Receptor",2.718
"MSC","MSC","ICAM4|L","ITGAV|R","Ligand","Receptor",2.655
"Fibroblast","MSC","ICAM4|L","ITGAV|R","Ligand","Receptor",2.695
"Megakaryocyte","MSC","ICAM4|L","ITGAV|R","Ligand","Receptor",2.822
"Neural","Neural","B2M|L","TFRC|R","Ligand","Receptor",2.801
"MSC","Neural","B2M|L","TFRC|R","Ligand","Receptor",2.772
"Megakaryocyte","Neural","B2M|L","TFRC|R","Ligand","Receptor",2.998
"Megakaryocyte","Fibroblast","B2M|L","TFRC|R","Ligand","Receptor",2.84
"MSC","Neural","CALR|L","SCARF1|R","Ligand","Receptor",2.454
"MSC","Fibroblast","CALR|L","SCARF1|R","Ligand","Receptor",2.627
"Fibroblast","Fibroblast","CALR|L","SCARF1|R","Ligand","Receptor",2.552
"Megakaryocyte","Fibroblast","CALR|L","SCARF1|R","Ligand","Receptor",2.442
"MSC","Neural","COL6A3|L","ITGB1|R","Ligand","Receptor",2.524
"MSC","MSC","COL6A3|L","ITGB1|R","Ligand","Receptor",2.755
"MSC","Fibroblast","COL6A3|L","ITGB1|R","Ligand","Receptor",2.645
"MSC","Megakaryocyte","COL6A3|L","ITGB1|R","Ligand","Receptor",2.889
"MSC","Neural","CALR|L","LRP1|R","Ligand","Receptor",2.368
"MSC","MSC","CALR|L","LRP1|R","Ligand","Receptor",2.697
"Fibroblast","MSC","CALR|L","LRP1|R","Ligand","Receptor",2.622
"Megakaryocyte","MSC","CALR|L","LRP1|R","Ligand","Receptor",2.512
"Neural","MSC","CALR|L","ITGAV|R","Ligand","Receptor",2.57
"MSC","MSC","CALR|L","ITGAV|R","Ligand","Receptor",2.877
"Fibroblast","MSC","CALR|L","ITGAV|R","Ligand","Receptor",2.802
"Megakaryocyte","MSC","CALR|L","ITGAV|R","Ligand","Receptor",2.692
"Neural","MSC","PLAT|L","LRP1|R","Ligand","Receptor",2.456
"MSC","MSC","PLAT|L","LRP1|R","Ligand","Receptor",2.574
"Fibroblast","MSC","PLAT|L","LRP1|R","Ligand","Receptor",2.693
"Megakaryocyte","MSC","PLAT|L","LRP1|R","Ligand","Receptor",2.58
"MSC","Neural","BTLA|L","CD79A|R","Ligand","Receptor",2.331
"MSC","Fibroblast","BTLA|L","CD79A|R","Ligand","Receptor",2.46
"Fibroblast","Fibroblast","BTLA|L","CD79A|R","Ligand","Receptor",2.357
"Megakaryocyte","Fibroblast","BTLA|L","CD79A|R","Ligand","Receptor",2.357
"Neural","Megakaryocyte","APP|L","CAV1|R","Ligand","Receptor",2.301
"MSC","Megakaryocyte","APP|L","CAV1|R","Ligand","Receptor",2.437
"Fibroblast","Megakaryocyte","APP|L","CAV1|R","Ligand","Receptor",2.395
"Megakaryocyte","Megakaryocyte","APP|L","CAV1|R","Ligand","Receptor",2.429
"Neural","Megakaryocyte","HRAS|L","CAV1|R","Ligand","Receptor",2.36
"MSC","Megakaryocyte","HRAS|L","CAV1|R","Ligand","Receptor",2.415
"Fibroblast","Megakaryocyte","HRAS|L","CAV1|R","Ligand","Receptor",2.535
"Myeloid","Megakaryocyte","HRAS|L","CAV1|R","Ligand","Receptor",2.36
"Neural","MSC","IL16|L","CD4|R","Ligand","Receptor",2.457
"MSC","MSC","IL16|L","CD4|R","Ligand","Receptor",2.412
"Megakaryocyte","MSC","IL16|L","CD4|R","Ligand","Receptor",2.412
"Myeloid","MSC","IL16|L","CD4|R","Ligand","Receptor",2.412
"MSC","MSC","LAMB1|L","ITGA1|R","Ligand","Receptor",2.6
"MSC","Myeloid","LAMB1|L","ITGA1|R","Ligand","Receptor",2.345
"Fibroblast","MSC","LAMB1|L","ITGA1|R","Ligand","Receptor",2.543
"Megakaryocyte","MSC","LAMB1|L","ITGA1|R","Ligand","Receptor",2.467
"MSC","Neural","HSP90B1|L","ERBB2|R","Ligand","Receptor",2.315
"MSC","MSC","HSP90B1|L","ERBB2|R","Ligand","Receptor",2.52
"Fibroblast","MSC","HSP90B1|L","ERBB2|R","Ligand","Receptor",2.393
"Megakaryocyte","MSC","HSP90B1|L","ERBB2|R","Ligand","Receptor",2.359
"MSC","Neural","GNAI2|L","ADRA2A|R","Ligand","Receptor",2.289
"MSC","Megakaryocyte","GNAI2|L","ADRA2A|R","Ligand","Receptor",2.456
"Megakaryocyte","Megakaryocyte","GNAI2|L","ADRA2A|R","Ligand","Receptor",2.328
"Myeloid","Megakaryocyte","GNAI2|L","ADRA2A|R","Ligand","Receptor",2.531
"Neural","Myeloid","PLAT|L","ITGB2|R","Ligand","Receptor",2.409
"MSC","MSC","PLAT|L","ITGB2|R","Ligand","Receptor",2.415
"MSC","Myeloid","PLAT|L","ITGB2|R","Ligand","Receptor",2.526
"Megakaryocyte","Myeloid","PLAT|L","ITGB2|R","Ligand","Receptor",2.532
"Neural","MSC","PDAP1|L","PDGFRB|R","Ligand","Receptor",2.425
"MSC","MSC","PDAP1|L","PDGFRB|R","Ligand","Receptor",2.354
"Fibroblast","MSC","PDAP1|L","PDGFRB|R","Ligand","Receptor",2.351
"Megakaryocyte","MSC","PDAP1|L","PDGFRB|R","Ligand","Receptor",2.499
"Neural","MSC","PSAP|L","LRP1|R","Ligand","Receptor",2.48
"MSC","MSC","PSAP|L","LRP1|R","Ligand","Receptor",2.498
"Fibroblast","MSC","PSAP|L","LRP1|R","Ligand","Receptor",2.526
"Megakaryocyte","MSC","PSAP|L","LRP1|R","Ligand","Receptor",2.595
"Neural","MSC","SERPINE2|L","LRP1|R","Ligand","Receptor",2.386
"MSC","MSC","SERPINE2|L","LRP1|R","Ligand","Receptor",2.564
"Fibroblast","MSC","SERPINE2|L","LRP1|R","Ligand","Receptor",2.413
"Megakaryocyte","MSC","SERPINE2|L","LRP1|R","Ligand","Receptor",2.639
"MSC","MSC","GZMB|L","IGF2R|R","Ligand","Receptor",2.328
"Fibroblast","MSC","GZMB|L","IGF2R|R","Ligand","Receptor",2.328
"Megakaryocyte","Neural","GZMB|L","IGF2R|R","Ligand","Receptor",2.354
"Megakaryocyte","MSC","GZMB|L","IGF2R|R","Ligand","Receptor",2.56
"MSC","Neural","FGF7|L","FGFR4|R","Ligand","Receptor",2.437
"MSC","MSC","FGF7|L","FGFR4|R","Ligand","Receptor",2.392
"MSC","Fibroblast","FGF7|L","FGFR4|R","Ligand","Receptor",2.392
"MSC","Megakaryocyte","FGF7|L","FGFR4|R","Ligand","Receptor",2.392
"Neural","MSC","PSEN1|L","NOTCH2|R","Ligand","Receptor",2.414
"MSC","MSC","PSEN1|L","NOTCH2|R","Ligand","Receptor",2.482
"Fibroblast","MSC","PSEN1|L","NOTCH2|R","Ligand","Receptor",2.379
"Megakaryocyte","MSC","PSEN1|L","NOTCH2|R","Ligand","Receptor",2.379
"Neural","MSC","A2M|L","LRP1|R","Ligand","Receptor",2.435
"MSC","Neural","A2M|L","LRP1|R","Ligand","Receptor",2.346
"MSC","MSC","A2M|L","LRP1|R","Ligand","Receptor",2.676
"Fibroblast","MSC","A2M|L","LRP1|R","Ligand","Receptor",2.73
"Neural","Neural","GABPB1|L","TFRC|R","Ligand","Receptor",2.467
"MSC","Neural","GABPB1|L","TFRC|R","Ligand","Receptor",2.77
"Megakaryocyte","Neural","GABPB1|L","TFRC|R","Ligand","Receptor",2.593
"MSC","Fibroblast","GABPB1|L","TFRC|R","Ligand","Receptor",2.612
"Neural","MSC","ICAM4|L","ITGB2|R","Ligand","Receptor",2.379
"Megakaryocyte","MSC","ICAM4|L","ITGB2|R","Ligand","Receptor",2.483
"Neural","Myeloid","ICAM4|L","ITGB2|R","Ligand","Receptor",2.491
"Megakaryocyte","Myeloid","ICAM4|L","ITGB2|R","Ligand","Receptor",2.594
"MSC","Neural","GRN|L","SORT1|R","Ligand","Receptor",2.35
"MSC","MSC","GRN|L","SORT1|R","Ligand","Receptor",2.453
"Myeloid","MSC","GRN|L","SORT1|R","Ligand","Receptor",2.6
"Myeloid","Megakaryocyte","GRN|L","SORT1|R","Ligand","Receptor",2.665
"MSC","Neural","CCL2|L","ACKR1|R","Ligand","Receptor",2.592
"MSC","MSC","CCL2|L","ACKR1|R","Ligand","Receptor",2.645
"MSC","Fibroblast","CCL2|L","ACKR1|R","Ligand","Receptor",2.8
"MSC","Myeloid","CCL2|L","ACKR1|R","Ligand","Receptor",2.597
"Neural","MSC","ICAM4|L","ITGB1|R","Ligand","Receptor",2.417
"Neural","Megakaryocyte","ICAM4|L","ITGB1|R","Ligand","Receptor",2.551
"MSC","Megakaryocyte","ICAM4|L","ITGB1|R","Ligand","Receptor",2.488
"Megakaryocyte","Megakaryocyte","ICAM4|L","ITGB1|R","Ligand","Receptor",2.655
"MSC","Neural","COL5A1|L","ITGA1|R","Ligand","Receptor",2.492
"MSC","MSC","COL5A1|L","ITGA1|R","Ligand","Receptor",2.705
"MSC","Megakaryocyte","COL5A1|L","ITGA1|R","Ligand","Receptor",2.451
"MSC","Myeloid","COL5A1|L","ITGA1|R","Ligand","Receptor",2.451
"Neural","MSC","C1QB|L","LRP1|R","Ligand","Receptor",2.467
"MSC","MSC","C1QB|L","LRP1|R","Ligand","Receptor",2.486
"Fibroblast","MSC","C1QB|L","LRP1|R","Ligand","Receptor",2.422
"Megakaryocyte","MSC","C1QB|L","LRP1|R","Ligand","Receptor",2.59
"MSC","Neural","THBS2|L","CD47|R","Ligand","Receptor",2.545
"MSC","MSC","THBS2|L","CD47|R","Ligand","Receptor",2.759
"MSC","Fibroblast","THBS2|L","CD47|R","Ligand","Receptor",2.618
"MSC","Megakaryocyte","THBS2|L","CD47|R","Ligand","Receptor",2.806
"Fibroblast","Neural","COL18A1|L","ITGA5|R","Ligand","Receptor",2.612
"Fibroblast","MSC","COL18A1|L","ITGA5|R","Ligand","Receptor",2.809
"Fibroblast","Fibroblast","COL18A1|L","ITGA5|R","Ligand","Receptor",2.612
"Fibroblast","Megakaryocyte","COL18A1|L","ITGA5|R","Ligand","Receptor",2.612
"Neural","MSC","LRPAP1|L","LRP1|R","Ligand","Receptor",2.457
"MSC","MSC","LRPAP1|L","LRP1|R","Ligand","Receptor",2.498
"Fibroblast","MSC","LRPAP1|L","LRP1|R","Ligand","Receptor",2.475
"Megakaryocyte","MSC","LRPAP1|L","LRP1|R","Ligand","Receptor",2.502
"Neural","MSC","VEGFA|L","ITGAV|R","Ligand","Receptor",2.588
"MSC","MSC","VEGFA|L","ITGAV|R","Ligand","Receptor",2.742
"Fibroblast","MSC","VEGFA|L","ITGAV|R","Ligand","Receptor",2.717
"Megakaryocyte","MSC","VEGFA|L","ITGAV|R","Ligand","Receptor",2.588
"Myeloid","MSC","VEGFA|L","ITGAV|R","Ligand","Receptor",2.588
"Neural","MSC","JAG1|L","NOTCH3|R","Ligand","Receptor",2.732
"MSC","MSC","JAG1|L","NOTCH3|R","Ligand","Receptor",2.732
"Fibroblast","MSC","JAG1|L","NOTCH3|R","Ligand","Receptor",2.732
"Megakaryocyte","MSC","JAG1|L","NOTCH3|R","Ligand","Receptor",2.732
"Myeloid","MSC","JAG1|L","NOTCH3|R","Ligand","Receptor",2.732
"MSC","Neural","VCAM1|L","ITGB2|R","Ligand","Receptor",2.558
"MSC","MSC","VCAM1|L","ITGB2|R","Ligand","Receptor",2.743
"MSC","Fibroblast","VCAM1|L","ITGB2|R","Ligand","Receptor",2.558
"MSC","Megakaryocyte","VCAM1|L","ITGB2|R","Ligand","Receptor",2.558
"MSC","Myeloid","VCAM1|L","ITGB2|R","Ligand","Receptor",2.854
"MSC","MSC","VEGFA|L","ITGB1|R","Ligand","Receptor",2.441
"Fibroblast","MSC","VEGFA|L","ITGB1|R","Ligand","Receptor",2.416
"Neural","Megakaryocyte","VEGFA|L","ITGB1|R","Ligand","Receptor",2.421
"MSC","Megakaryocyte","VEGFA|L","ITGB1|R","Ligand","Receptor",2.575
"Fibroblast","Megakaryocyte","VEGFA|L","ITGB1|R","Ligand","Receptor",2.55
"MSC","MSC","ADAM17|L","ITGB1|R","Ligand","Receptor",2.491
"Fibroblast","MSC","ADAM17|L","ITGB1|R","Ligand","Receptor",2.396
"Neural","Megakaryocyte","ADAM17|L","ITGB1|R","Ligand","Receptor",2.443
"MSC","Megakaryocyte","ADAM17|L","ITGB1|R","Ligand","Receptor",2.626
"Fibroblast","Megakaryocyte","ADAM17|L","ITGB1|R","Ligand","Receptor",2.53
"MSC","Neural","VCAM1|L","ITGA4|R","Ligand","Receptor",2.632
"MSC","MSC","VCAM1|L","ITGA4|R","Ligand","Receptor",2.632
"MSC","Fibroblast","VCAM1|L","ITGA4|R","Ligand","Receptor",2.632
"MSC","Megakaryocyte","VCAM1|L","ITGA4|R","Ligand","Receptor",2.749
"MSC","Myeloid","VCAM1|L","ITGA4|R","Ligand","Receptor",2.632
"Neural","Neural","PIGK|L","AMFR|R","Ligand","Receptor",2.342
"MSC","Neural","PIGK|L","AMFR|R","Ligand","Receptor",2.342
"Fibroblast","Neural","PIGK|L","AMFR|R","Ligand","Receptor",2.342
"Megakaryocyte","Neural","PIGK|L","AMFR|R","Ligand","Receptor",2.342
"Myeloid","Neural","PIGK|L","AMFR|R","Ligand","Receptor",2.342
"MSC","Neural","THBS2|L","ITGA6|R","Ligand","Receptor",2.612
"MSC","MSC","THBS2|L","ITGA6|R","Ligand","Receptor",2.612
"MSC","Fibroblast","THBS2|L","ITGA6|R","Ligand","Receptor",2.612
"MSC","Megakaryocyte","THBS2|L","ITGA6|R","Ligand","Receptor",2.612
"MSC","Myeloid","THBS2|L","ITGA6|R","Ligand","Receptor",2.612
"Neural","MSC","SDC1|L","HSPG2|R","Ligand","Receptor",2.482
"MSC","MSC","SDC1|L","HSPG2|R","Ligand","Receptor",2.482
"Fibroblast","MSC","SDC1|L","HSPG2|R","Ligand","Receptor",2.482
"Megakaryocyte","MSC","SDC1|L","HSPG2|R","Ligand","Receptor",2.482
"Myeloid","MSC","SDC1|L","HSPG2|R","Ligand","Receptor",2.482
"MSC","Neural","COL6A2|L","ITGB1|R","Ligand","Receptor",2.654
"MSC","MSC","COL6A2|L","ITGB1|R","Ligand","Receptor",2.885
"MSC","Fibroblast","COL6A2|L","ITGB1|R","Ligand","Receptor",2.775
"MSC","Megakaryocyte","COL6A2|L","ITGB1|R","Ligand","Receptor",3.019
"MSC","Myeloid","COL6A2|L","ITGB1|R","Ligand","Receptor",2.625
"MSC","Neural","THBS2|L","ITGA4|R","Ligand","Receptor",2.563
"MSC","MSC","THBS2|L","ITGA4|R","Ligand","Receptor",2.563
"MSC","Fibroblast","THBS2|L","ITGA4|R","Ligand","Receptor",2.563
"MSC","Megakaryocyte","THBS2|L","ITGA4|R","Ligand","Receptor",2.68
"MSC","Myeloid","THBS2|L","ITGA4|R","Ligand","Receptor",2.563
"Neural","MSC","VEGFC|L","NRP2|R","Ligand","Receptor",2.399
"MSC","MSC","VEGFC|L","NRP2|R","Ligand","Receptor",2.399
"Fibroblast","MSC","VEGFC|L","NRP2|R","Ligand","Receptor",2.399
"Megakaryocyte","MSC","VEGFC|L","NRP2|R","Ligand","Receptor",2.399
"Myeloid","MSC","VEGFC|L","NRP2|R","Ligand","Receptor",2.399
"Neural","MSC","APOD|L","LEPR|R","Ligand","Receptor",2.682
"MSC","MSC","APOD|L","LEPR|R","Ligand","Receptor",2.682
"Fibroblast","MSC","APOD|L","LEPR|R","Ligand","Receptor",2.682
"Megakaryocyte","MSC","APOD|L","LEPR|R","Ligand","Receptor",2.682
"Myeloid","MSC","APOD|L","LEPR|R","Ligand","Receptor",2.682
"Neural","MSC","SDC1|L","TNC|R","Ligand","Receptor",2.699
"MSC","MSC","SDC1|L","TNC|R","Ligand","Receptor",2.699
"Fibroblast","MSC","SDC1|L","TNC|R","Ligand","Receptor",2.699
"Megakaryocyte","MSC","SDC1|L","TNC|R","Ligand","Receptor",2.699
"Myeloid","MSC","SDC1|L","TNC|R","Ligand","Receptor",2.699
"Neural","MSC","NT5E|L","TNC|R","Ligand","Receptor",2.694
"MSC","MSC","NT5E|L","TNC|R","Ligand","Receptor",2.694
"Fibroblast","MSC","NT5E|L","TNC|R","Ligand","Receptor",2.694
"Megakaryocyte","MSC","NT5E|L","TNC|R","Ligand","Receptor",2.694
"Myeloid","MSC","NT5E|L","TNC|R","Ligand","Receptor",2.694
"MSC","Neural","TNC|L","ITGB1|R","Ligand","Receptor",2.61
"MSC","MSC","TNC|L","ITGB1|R","Ligand","Receptor",2.842
"MSC","Fibroblast","TNC|L","ITGB1|R","Ligand","Receptor",2.731
"MSC","Megakaryocyte","TNC|L","ITGB1|R","Ligand","Receptor",2.976
"MSC","Myeloid","TNC|L","ITGB1|R","Ligand","Receptor",2.582
"MSC","Neural","CXCL12|L","ITGB1|R","Ligand","Receptor",2.561
"MSC","MSC","CXCL12|L","ITGB1|R","Ligand","Receptor",2.792
"MSC","Fibroblast","CXCL12|L","ITGB1|R","Ligand","Receptor",2.682
"MSC","Megakaryocyte","CXCL12|L","ITGB1|R","Ligand","Receptor",2.926
"MSC","Myeloid","CXCL12|L","ITGB1|R","Ligand","Receptor",2.532
"Neural","MSC","SDC4|L","CXCL12|R","Ligand","Receptor",2.637
"MSC","MSC","SDC4|L","CXCL12|R","Ligand","Receptor",2.798
"Fibroblast","MSC","SDC4|L","CXCL12|R","Ligand","Receptor",2.637
"Megakaryocyte","MSC","SDC4|L","CXCL12|R","Ligand","Receptor",2.637
"Myeloid","MSC","SDC4|L","CXCL12|R","Ligand","Receptor",2.637
"Neural","Fibroblast","GPC1|L","COL18A1|R","Ligand","Receptor",2.643
"MSC","Fibroblast","GPC1|L","COL18A1|R","Ligand","Receptor",2.643
"Fibroblast","Fibroblast","GPC1|L","COL18A1|R","Ligand","Receptor",2.643
"Megakaryocyte","Fibroblast","GPC1|L","COL18A1|R","Ligand","Receptor",2.643
"Myeloid","Fibroblast","GPC1|L","COL18A1|R","Ligand","Receptor",2.643
"MSC","Neural","CXCL12|L","CD4|R","Ligand","Receptor",2.648
"MSC","MSC","CXCL12|L","CD4|R","Ligand","Receptor",2.891
"MSC","Fibroblast","CXCL12|L","CD4|R","Ligand","Receptor",2.648
"MSC","Megakaryocyte","CXCL12|L","CD4|R","Ligand","Receptor",2.648
"MSC","Myeloid","CXCL12|L","CD4|R","Ligand","Receptor",2.648
"Neural","MSC","NID1|L","ITGAV|R","Ligand","Receptor",2.562
"MSC","MSC","NID1|L","ITGAV|R","Ligand","Receptor",2.74
"Fibroblast","MSC","NID1|L","ITGAV|R","Ligand","Receptor",2.742
"Megakaryocyte","MSC","NID1|L","ITGAV|R","Ligand","Receptor",2.562
"Myeloid","MSC","NID1|L","ITGAV|R","Ligand","Receptor",2.562
"Neural","MSC","SDC1|L","MDK|R","Ligand","Receptor",2.667
"MSC","MSC","SDC1|L","MDK|R","Ligand","Receptor",2.667
"Fibroblast","MSC","SDC1|L","MDK|R","Ligand","Receptor",2.667
"Megakaryocyte","MSC","SDC1|L","MDK|R","Ligand","Receptor",2.667
"Myeloid","MSC","SDC1|L","MDK|R","Ligand","Receptor",2.667
"MSC","MSC","TGM2|L","ITGB1|R","Ligand","Receptor",2.397
"Fibroblast","MSC","TGM2|L","ITGB1|R","Ligand","Receptor",2.369
"Neural","Megakaryocyte","TGM2|L","ITGB1|R","Ligand","Receptor",2.433
"MSC","Megakaryocyte","TGM2|L","ITGB1|R","Ligand","Receptor",2.531
"Fibroblast","Megakaryocyte","TGM2|L","ITGB1|R","Ligand","Receptor",2.503
"MSC","Neural","MDK|L","ITGA4|R","Ligand","Receptor",2.662
"MSC","MSC","MDK|L","ITGA4|R","Ligand","Receptor",2.662
"MSC","Fibroblast","MDK|L","ITGA4|R","Ligand","Receptor",2.662
"MSC","Megakaryocyte","MDK|L","ITGA4|R","Ligand","Receptor",2.778
"MSC","Myeloid","MDK|L","ITGA4|R","Ligand","Receptor",2.662
"Neural","MSC","LAMC1|L","ITGAV|R","Ligand","Receptor",2.583
"MSC","MSC","LAMC1|L","ITGAV|R","Ligand","Receptor",2.583
"Fibroblast","MSC","LAMC1|L","ITGAV|R","Ligand","Receptor",2.583
"Megakaryocyte","MSC","LAMC1|L","ITGAV|R","Ligand","Receptor",2.583
"Myeloid","MSC","LAMC1|L","ITGAV|R","Ligand","Receptor",2.583
"Neural","Megakaryocyte","TGM2|L","TBXA2R|R","Ligand","Receptor",2.504
"MSC","Megakaryocyte","TGM2|L","TBXA2R|R","Ligand","Receptor",2.602
"Fibroblast","Megakaryocyte","TGM2|L","TBXA2R|R","Ligand","Receptor",2.574
"Megakaryocyte","Megakaryocyte","TGM2|L","TBXA2R|R","Ligand","Receptor",2.474
"Myeloid","Megakaryocyte","TGM2|L","TBXA2R|R","Ligand","Receptor",2.474
"MSC","Neural","MDK|L","ITGB1|R","Ligand","Receptor",2.579
"MSC","MSC","MDK|L","ITGB1|R","Ligand","Receptor",2.81
"MSC","Fibroblast","MDK|L","ITGB1|R","Ligand","Receptor",2.7
"MSC","Megakaryocyte","MDK|L","ITGB1|R","Ligand","Receptor",2.944
"MSC","Myeloid","MDK|L","ITGB1|R","Ligand","Receptor",2.55
"Neural","MSC","ADAM15|L","ITGAV|R","Ligand","Receptor",2.586
"MSC","MSC","ADAM15|L","ITGAV|R","Ligand","Receptor",2.615
"Fibroblast","MSC","ADAM15|L","ITGAV|R","Ligand","Receptor",2.586
"Megakaryocyte","MSC","ADAM15|L","ITGAV|R","Ligand","Receptor",2.586
"Myeloid","MSC","ADAM15|L","ITGAV|R","Ligand","Receptor",2.778
"MSC","Neural","VCAN|L","ITGB1|R","Ligand","Receptor",2.622
"MSC","MSC","VCAN|L","ITGB1|R","Ligand","Receptor",2.853
"MSC","Fibroblast","VCAN|L","ITGB1|R","Ligand","Receptor",2.743
"MSC","Megakaryocyte","VCAN|L","ITGB1|R","Ligand","Receptor",2.988
"MSC","Myeloid","VCAN|L","ITGB1|R","Ligand","Receptor",2.594
"MSC","Neural","TNC|L","ITGA5|R","Ligand","Receptor",2.674
"MSC","MSC","TNC|L","ITGA5|R","Ligand","Receptor",2.871
"MSC","Fibroblast","TNC|L","ITGA5|R","Ligand","Receptor",2.674
"MSC","Megakaryocyte","TNC|L","ITGA5|R","Ligand","Receptor",2.674
"MSC","Myeloid","TNC|L","ITGA5|R","Ligand","Receptor",2.674
"Neural","MSC","PSEN1|L","NOTCH3|R","Ligand","Receptor",2.745
"MSC","MSC","PSEN1|L","NOTCH3|R","Ligand","Receptor",2.813
"Fibroblast","MSC","PSEN1|L","NOTCH3|R","Ligand","Receptor",2.71
"Megakaryocyte","MSC","PSEN1|L","NOTCH3|R","Ligand","Receptor",2.71
"Myeloid","MSC","PSEN1|L","NOTCH3|R","Ligand","Receptor",2.71
"Neural","MSC","SGPP1|L","ITGAV|R","Ligand","Receptor",2.623
"MSC","MSC","SGPP1|L","ITGAV|R","Ligand","Receptor",2.726
"Fibroblast","MSC","SGPP1|L","ITGAV|R","Ligand","Receptor",2.623
"Megakaryocyte","MSC","SGPP1|L","ITGAV|R","Ligand","Receptor",2.623
"Myeloid","MSC","SGPP1|L","ITGAV|R","Ligand","Receptor",2.623
"Neural","MSC","SGPP1|L","ITGB5|R","Ligand","Receptor",2.506
"MSC","MSC","SGPP1|L","ITGB5|R","Ligand","Receptor",2.608
"Fibroblast","MSC","SGPP1|L","ITGB5|R","Ligand","Receptor",2.506
"Megakaryocyte","MSC","SGPP1|L","ITGB5|R","Ligand","Receptor",2.506
"Myeloid","MSC","SGPP1|L","ITGB5|R","Ligand","Receptor",2.506
"MSC","Neural","SGPP1|L","S1PR1|R","Ligand","Receptor",2.302
"MSC","MSC","SGPP1|L","S1PR1|R","Ligand","Receptor",2.302
"MSC","Fibroblast","SGPP1|L","S1PR1|R","Ligand","Receptor",2.302
"MSC","Megakaryocyte","SGPP1|L","S1PR1|R","Ligand","Receptor",2.302
"MSC","Myeloid","SGPP1|L","S1PR1|R","Ligand","Receptor",2.302
"MSC","Neural","COL5A2|L","ITGB1|R","Ligand","Receptor",2.447
"MSC","MSC","COL5A2|L","ITGB1|R","Ligand","Receptor",2.678
"MSC","Fibroblast","COL5A2|L","ITGB1|R","Ligand","Receptor",2.568
"Neural","Megakaryocyte","COL5A2|L","ITGB1|R","Ligand","Receptor",2.405
"MSC","Megakaryocyte","COL5A2|L","ITGB1|R","Ligand","Receptor",2.812
"Neural","MSC","LAMB1|L","ITGAV|R","Ligand","Receptor",2.58
"MSC","MSC","LAMB1|L","ITGAV|R","Ligand","Receptor",2.812
"Fibroblast","MSC","LAMB1|L","ITGAV|R","Ligand","Receptor",2.755
"Megakaryocyte","MSC","LAMB1|L","ITGAV|R","Ligand","Receptor",2.679
"Myeloid","MSC","LAMB1|L","ITGAV|R","Ligand","Receptor",2.58
"Myeloid","Neural","LTF|L","LRP11|R","Ligand","Receptor",3.481
"Myeloid","MSC","LTF|L","LRP11|R","Ligand","Receptor",3.42
"Myeloid","Fibroblast","LTF|L","LRP11|R","Ligand","Receptor",3.317
"Myeloid","Megakaryocyte","LTF|L","LRP11|R","Ligand","Receptor",3.317
"Myeloid","Myeloid","LTF|L","LRP11|R","Ligand","Receptor",3.317
"Neural","MSC","FBN1|L","ITGAV|R","Ligand","Receptor",2.546
"MSC","MSC","FBN1|L","ITGAV|R","Ligand","Receptor",2.781
"Fibroblast","MSC","FBN1|L","ITGAV|R","Ligand","Receptor",2.546
"Megakaryocyte","MSC","FBN1|L","ITGAV|R","Ligand","Receptor",2.546
"Myeloid","MSC","FBN1|L","ITGAV|R","Ligand","Receptor",2.546
"MSC","Neural","COL16A1|L","ITGB1|R","Ligand","Receptor",2.654
"MSC","MSC","COL16A1|L","ITGB1|R","Ligand","Receptor",2.885
"MSC","Fibroblast","COL16A1|L","ITGB1|R","Ligand","Receptor",2.775
"MSC","Megakaryocyte","COL16A1|L","ITGB1|R","Ligand","Receptor",3.019
"MSC","Myeloid","COL16A1|L","ITGB1|R","Ligand","Receptor",2.625
"Fibroblast","Neural","CTHRC1|L","FZD6|R","Ligand","Receptor",2.277
