"source","target","gene_A","gene_B","type_gene_A","type_gene_B","MeanLR"
"MSC","MSC","COL6A3|L","ITGA1|R","Ligand","Receptor",2.617
"Fibroblast","MSC","COL6A3|L","ITGA1|R","Ligand","Receptor",2.44
"Megakaryocyte","MSC","COL6A3|L","ITGA1|R","Ligand","Receptor",2.475
"Fibroblast","Megakaryocyte","GNAI2|L","S1PR1|R","Ligand","Receptor",2.429
"Myeloid","Neural","GNAI2|L","S1PR1|R","Ligand","Receptor",2.676
"Myeloid","Megakaryocyte","GNAI2|L","S1PR1|R","Ligand","Receptor",2.824
"Myeloid","Myeloid","GNAI2|L","S1PR1|R","Ligand","Receptor",2.676
"Neural","MSC","NT5E|L","TNC|R","Ligand","Receptor",2.589
"MSC","MSC","NT5E|L","TNC|R","Ligand","Receptor",2.81
"Fibroblast","MSC","NT5E|L","TNC|R","Ligand","Receptor",2.747
"Megakaryocyte","MSC","NT5E|L","TNC|R","Ligand","Receptor",2.589
"MSC","Neural","RSPO1|L","LRP6|R","Ligand","Receptor",2.741
"MSC","MSC","RSPO1|L","LRP6|R","Ligand","Receptor",2.794
"MSC","Fibroblast","RSPO1|L","LRP6|R","Ligand","Receptor",2.691
"MSC","Megakaryocyte","RSPO1|L","LRP6|R","Ligand","Receptor",2.691
"Neural","MSC","VEGFB|L","NRP1|R","Ligand","Receptor",2.542
"MSC","MSC","VEGFB|L","NRP1|R","Ligand","Receptor",2.687
"Fibroblast","MSC","VEGFB|L","NRP1|R","Ligand","Receptor",2.621
"Megakaryocyte","MSC","VEGFB|L","NRP1|R","Ligand","Receptor",2.542
"MSC","MSC","MFNG|L","NOTCH2|R","Ligand","Receptor",2.372
"Megakaryocyte","Neural","MFNG|L","NOTCH2|R","Ligand","Receptor",2.36
"Megakaryocyte","MSC","MFNG|L","NOTCH2|R","Ligand","Receptor",2.542
"Megakaryocyte","Fibroblast","MFNG|L","NOTCH2|R","Ligand","Receptor",2.513
"Neural","MSC","ADAM12|L","SDC4|R","Ligand","Receptor",2.511
"MSC","MSC","ADAM12|L","SDC4|R","Ligand","Receptor",2.614
"Fibroblast","MSC","ADAM12|L","SDC4|R","Ligand","Receptor",2.748
"Fibroblast","Myeloid","ADAM12|L","SDC4|R","Ligand","Receptor",2.381
"Neural","MSC","SERPINE1|L","PLAUR|R","Ligand","Receptor",2.6
"MSC","MSC","SERPINE1|L","PLAUR|R","Ligand","Receptor",2.6
"Fibroblast","MSC","SERPINE1|L","PLAUR|R","Ligand","Receptor",2.757
"Megakaryocyte","MSC","SERPINE1|L","PLAUR|R","Ligand","Receptor",2.6
"Fibroblast","Neural","PKM|L","CD44|R","Ligand","Receptor",2.493
"Fibroblast","MSC","PKM|L","CD44|R","Ligand","Receptor",2.549
"Fibroblast","Fibroblast","PKM|L","CD44|R","Ligand","Receptor",2.683
"Fibroblast","Megakaryocyte","PKM|L","CD44|R","Ligand","Receptor",2.584
"Neural","MSC","SDC1|L","MDK|R","Ligand","Receptor",2.902
"MSC","MSC","SDC1|L","MDK|R","Ligand","Receptor",3.152
"Fibroblast","MSC","SDC1|L","MDK|R","Ligand","Receptor",2.981
"Megakaryocyte","MSC","SDC1|L","MDK|R","Ligand","Receptor",2.902
"Neural","MSC","SERPINE1|L","LRP1|R","Ligand","Receptor",2.825
"MSC","MSC","SERPINE1|L","LRP1|R","Ligand","Receptor",2.825
"Fibroblast","MSC","SERPINE1|L","LRP1|R","Ligand","Receptor",2.983
"Megakaryocyte","MSC","SERPINE1|L","LRP1|R","Ligand","Receptor",2.825
"Neural","MSC","TIMP3|L","ADAM17|R","Ligand","Receptor",2.455
"MSC","MSC","TIMP3|L","ADAM17|R","Ligand","Receptor",2.679
"Fibroblast","MSC","TIMP3|L","ADAM17|R","Ligand","Receptor",2.513
"Megakaryocyte","MSC","TIMP3|L","ADAM17|R","Ligand","Receptor",2.455
"Neural","MSC","COL5A1|L","ITGB1|R","Ligand","Receptor",2.463
"MSC","MSC","COL5A1|L","ITGB1|R","Ligand","Receptor",2.517
"Fibroblast","MSC","COL5A1|L","ITGB1|R","Ligand","Receptor",2.753
"Fibroblast","Fibroblast","COL5A1|L","ITGB1|R","Ligand","Receptor",2.597
"Neural","MSC","SERPINA1|L","LRP1|R","Ligand","Receptor",2.826
"MSC","MSC","SERPINA1|L","LRP1|R","Ligand","Receptor",2.929
"Fibroblast","MSC","SERPINA1|L","LRP1|R","Ligand","Receptor",2.826
"Megakaryocyte","MSC","SERPINA1|L","LRP1|R","Ligand","Receptor",2.974
"Fibroblast","Neural","COL1A1|L","ITGA5|R","Ligand","Receptor",2.744
"Fibroblast","MSC","COL1A1|L","ITGA5|R","Ligand","Receptor",2.809
"Fibroblast","Fibroblast","COL1A1|L","ITGA5|R","Ligand","Receptor",3.07
"Fibroblast","Megakaryocyte","COL1A1|L","ITGA5|R","Ligand","Receptor",2.744
"MSC","Neural","ANGPT1|L","ITGA5|R","Ligand","Receptor",2.684
"MSC","MSC","ANGPT1|L","ITGA5|R","Ligand","Receptor",2.749
"MSC","Fibroblast","ANGPT1|L","ITGA5|R","Ligand","Receptor",3.01
"MSC","Megakaryocyte","ANGPT1|L","ITGA5|R","Ligand","Receptor",2.684
"MSC","MSC","COL6A2|L","ITGB1|R","Ligand","Receptor",2.757
"Fibroblast","MSC","COL6A2|L","ITGB1|R","Ligand","Receptor",2.59
"Megakaryocyte","MSC","COL6A2|L","ITGB1|R","Ligand","Receptor",2.411
"MSC","Fibroblast","COL6A2|L","ITGB1|R","Ligand","Receptor",2.601
"MSC","Neural","LPL|L","SDC1|R","Ligand","Receptor",2.805
"MSC","MSC","LPL|L","SDC1|R","Ligand","Receptor",3.055
"MSC","Fibroblast","LPL|L","SDC1|R","Ligand","Receptor",2.884
"MSC","Megakaryocyte","LPL|L","SDC1|R","Ligand","Receptor",2.805
"Neural","MSC","SERPINE2|L","LRP1|R","Ligand","Receptor",2.777
"MSC","MSC","SERPINE2|L","LRP1|R","Ligand","Receptor",2.922
"Fibroblast","MSC","SERPINE2|L","LRP1|R","Ligand","Receptor",3.019
"Megakaryocyte","MSC","SERPINE2|L","LRP1|R","Ligand","Receptor",2.777
"MSC","Neural","LRPAP1|L","VLDLR|R","Ligand","Receptor",2.455
"MSC","MSC","LRPAP1|L","VLDLR|R","Ligand","Receptor",2.406
"MSC","Fibroblast","LRPAP1|L","VLDLR|R","Ligand","Receptor",2.406
"MSC","Megakaryocyte","LRPAP1|L","VLDLR|R","Ligand","Receptor",2.406
"Neural","MSC","DUSP18|L","ITGA1|R","Ligand","Receptor",2.471
"MSC","MSC","DUSP18|L","ITGA1|R","Ligand","Receptor",2.471
"Fibroblast","MSC","DUSP18|L","ITGA1|R","Ligand","Receptor",2.55
"Megakaryocyte","MSC","DUSP18|L","ITGA1|R","Ligand","Receptor",2.471
"Neural","MSC","WNT5A|L","FZD5|R","Ligand","Receptor",2.386
"MSC","MSC","WNT5A|L","FZD5|R","Ligand","Receptor",2.46
"Fibroblast","MSC","WNT5A|L","FZD5|R","Ligand","Receptor",2.543
"Fibroblast","Myeloid","WNT5A|L","FZD5|R","Ligand","Receptor",2.311
"MSC","Neural","LPL|L","VLDLR|R","Ligand","Receptor",2.875
"MSC","MSC","LPL|L","VLDLR|R","Ligand","Receptor",2.825
"MSC","Fibroblast","LPL|L","VLDLR|R","Ligand","Receptor",2.825
"MSC","Megakaryocyte","LPL|L","VLDLR|R","Ligand","Receptor",2.825
"Neural","MSC","THBS1|L","CD47|R","Ligand","Receptor",2.336
"MSC","MSC","THBS1|L","CD47|R","Ligand","Receptor",2.51
"MSC","Megakaryocyte","THBS1|L","CD47|R","Ligand","Receptor",2.371
"Fibroblast","MSC","THBS1|L","CD47|R","Ligand","Receptor",2.385
"MSC","Neural","TFPI|L","VLDLR|R","Ligand","Receptor",2.612
"MSC","MSC","TFPI|L","VLDLR|R","Ligand","Receptor",2.562
"MSC","Fibroblast","TFPI|L","VLDLR|R","Ligand","Receptor",2.562
"MSC","Megakaryocyte","TFPI|L","VLDLR|R","Ligand","Receptor",2.562
"MSC","Neural","TNC|L","ITGA5|R","Ligand","Receptor",2.569
"MSC","MSC","TNC|L","ITGA5|R","Ligand","Receptor",2.634
"MSC","Fibroblast","TNC|L","ITGA5|R","Ligand","Receptor",2.895
"MSC","Megakaryocyte","TNC|L","ITGA5|R","Ligand","Receptor",2.569
"Neural","Myeloid","LILRB1|L","HLA-G|R","Ligand","Receptor",2.85
"MSC","Myeloid","LILRB1|L","HLA-G|R","Ligand","Receptor",2.85
"Fibroblast","Myeloid","LILRB1|L","HLA-G|R","Ligand","Receptor",2.85
"Megakaryocyte","Myeloid","LILRB1|L","HLA-G|R","Ligand","Receptor",2.85
"Myeloid","Myeloid","LILRB1|L","HLA-G|R","Ligand","Receptor",2.85
"Neural","MSC","COL6A3|L","ITGB1|R","Ligand","Receptor",2.471
"MSC","MSC","COL6A3|L","ITGB1|R","Ligand","Receptor",2.655
"Fibroblast","MSC","COL6A3|L","ITGB1|R","Ligand","Receptor",2.479
"Megakaryocyte","MSC","COL6A3|L","ITGB1|R","Ligand","Receptor",2.514
"MSC","Fibroblast","COL6A3|L","ITGB1|R","Ligand","Receptor",2.5
"MSC","Neural","FBLN1|L","ITGB1|R","Ligand","Receptor",2.69
"MSC","MSC","FBLN1|L","ITGB1|R","Ligand","Receptor",3.145
"Fibroblast","MSC","FBLN1|L","ITGB1|R","Ligand","Receptor",2.494
"MSC","Fibroblast","FBLN1|L","ITGB1|R","Ligand","Receptor",2.99
"MSC","Megakaryocyte","FBLN1|L","ITGB1|R","Ligand","Receptor",2.867
"MSC","Neural","LAMC1|L","ITGAV|R","Ligand","Receptor",2.397
"MSC","MSC","LAMC1|L","ITGAV|R","Ligand","Receptor",2.397
"MSC","Fibroblast","LAMC1|L","ITGAV|R","Ligand","Receptor",2.397
"MSC","Megakaryocyte","LAMC1|L","ITGAV|R","Ligand","Receptor",2.397
"MSC","Myeloid","LAMC1|L","ITGAV|R","Ligand","Receptor",2.397
"Neural","MSC","LAMC1|L","ITGB1|R","Ligand","Receptor",2.528
"MSC","MSC","LAMC1|L","ITGB1|R","Ligand","Receptor",2.741
"Fibroblast","MSC","LAMC1|L","ITGB1|R","Ligand","Receptor",2.68
"MSC","Fibroblast","LAMC1|L","ITGB1|R","Ligand","Receptor",2.586
"Fibroblast","Fibroblast","LAMC1|L","ITGB1|R","Ligand","Receptor",2.524
"Neural","MSC","SEMA4A|L","PLXND1|R","Ligand","Receptor",2.418
"MSC","Neural","SEMA4A|L","PLXND1|R","Ligand","Receptor",2.352
"MSC","MSC","SEMA4A|L","PLXND1|R","Ligand","Receptor",2.61
"Fibroblast","MSC","SEMA4A|L","PLXND1|R","Ligand","Receptor",2.418
"Myeloid","MSC","SEMA4A|L","PLXND1|R","Ligand","Receptor",2.418
"Neural","Megakaryocyte","SGPP1|L","ITGA4|R","Ligand","Receptor",2.606
"MSC","Megakaryocyte","SGPP1|L","ITGA4|R","Ligand","Receptor",2.606
"Fibroblast","Megakaryocyte","SGPP1|L","ITGA4|R","Ligand","Receptor",2.606
"Megakaryocyte","Megakaryocyte","SGPP1|L","ITGA4|R","Ligand","Receptor",2.606
"Myeloid","Megakaryocyte","SGPP1|L","ITGA4|R","Ligand","Receptor",2.606
"Neural","MSC","ADAM17|L","ITGB1|R","Ligand","Receptor",2.466
"MSC","MSC","ADAM17|L","ITGB1|R","Ligand","Receptor",2.834
"Fibroblast","MSC","ADAM17|L","ITGB1|R","Ligand","Receptor",2.466
"Megakaryocyte","MSC","ADAM17|L","ITGB1|R","Ligand","Receptor",2.466
"MSC","Fibroblast","ADAM17|L","ITGB1|R","Ligand","Receptor",2.679
"MSC","Neural","APOE|L","LRP5|R","Ligand","Receptor",3.118
"MSC","MSC","APOE|L","LRP5|R","Ligand","Receptor",3.118
"MSC","Fibroblast","APOE|L","LRP5|R","Ligand","Receptor",3.118
"MSC","Megakaryocyte","APOE|L","LRP5|R","Ligand","Receptor",3.118
"MSC","Myeloid","APOE|L","LRP5|R","Ligand","Receptor",3.118
"Neural","MSC","SGPP1|L","ITGB5|R","Ligand","Receptor",2.454
"MSC","MSC","SGPP1|L","ITGB5|R","Ligand","Receptor",2.454
"Fibroblast","MSC","SGPP1|L","ITGB5|R","Ligand","Receptor",2.454
"Megakaryocyte","MSC","SGPP1|L","ITGB5|R","Ligand","Receptor",2.454
"Myeloid","MSC","SGPP1|L","ITGB5|R","Ligand","Receptor",2.454
"Myeloid","Neural","JAG1|L","NOTCH2|R","Ligand","Receptor",2.878
"Myeloid","MSC","JAG1|L","NOTCH2|R","Ligand","Receptor",3.06
"Myeloid","Fibroblast","JAG1|L","NOTCH2|R","Ligand","Receptor",3.031
"Myeloid","Megakaryocyte","JAG1|L","NOTCH2|R","Ligand","Receptor",2.878
"Myeloid","Myeloid","JAG1|L","NOTCH2|R","Ligand","Receptor",2.878
"Neural","Fibroblast","SGPP1|L","CD44|R","Ligand","Receptor",2.322
"MSC","Fibroblast","SGPP1|L","CD44|R","Ligand","Receptor",2.322
"Fibroblast","Fibroblast","SGPP1|L","CD44|R","Ligand","Receptor",2.322
"Megakaryocyte","Fibroblast","SGPP1|L","CD44|R","Ligand","Receptor",2.322
"Myeloid","Fibroblast","SGPP1|L","CD44|R","Ligand","Receptor",2.322
"Neural","Megakaryocyte","THBS2|L","ITGA4|R","Ligand","Receptor",2.584
"MSC","Megakaryocyte","THBS2|L","ITGA4|R","Ligand","Receptor",2.584
"Fibroblast","Megakaryocyte","THBS2|L","ITGA4|R","Ligand","Receptor",2.584
"Megakaryocyte","Megakaryocyte","THBS2|L","ITGA4|R","Ligand","Receptor",2.584
"Myeloid","Megakaryocyte","THBS2|L","ITGA4|R","Ligand","Receptor",2.584
"MSC","MSC","COL6A1|L","ITGB1|R","Ligand","Receptor",2.858
"Fibroblast","MSC","COL6A1|L","ITGB1|R","Ligand","Receptor",2.862
"MSC","Fibroblast","COL6A1|L","ITGB1|R","Ligand","Receptor",2.702
"Fibroblast","Fibroblast","COL6A1|L","ITGB1|R","Ligand","Receptor",2.707
"MSC","Megakaryocyte","COL6A1|L","ITGB1|R","Ligand","Receptor",2.579
"Neural","MSC","VEGFA|L","NRP2|R","Ligand","Receptor",2.563
"MSC","MSC","VEGFA|L","NRP2|R","Ligand","Receptor",2.712
"Fibroblast","MSC","VEGFA|L","NRP2|R","Ligand","Receptor",2.642
"Megakaryocyte","MSC","VEGFA|L","NRP2|R","Ligand","Receptor",2.563
"Myeloid","MSC","VEGFA|L","NRP2|R","Ligand","Receptor",3.226
"Neural","MSC","OSM|L","LIFR|R","Ligand","Receptor",2.76
"MSC","MSC","OSM|L","LIFR|R","Ligand","Receptor",2.76
"Fibroblast","MSC","OSM|L","LIFR|R","Ligand","Receptor",2.76
"Megakaryocyte","MSC","OSM|L","LIFR|R","Ligand","Receptor",2.76
"Myeloid","MSC","OSM|L","LIFR|R","Ligand","Receptor",2.76
"Neural","MSC","VEGFC|L","ITGB1|R","Ligand","Receptor",2.497
"MSC","MSC","VEGFC|L","ITGB1|R","Ligand","Receptor",2.858
"Fibroblast","MSC","VEGFC|L","ITGB1|R","Ligand","Receptor",2.497
"MSC","Fibroblast","VEGFC|L","ITGB1|R","Ligand","Receptor",2.703
"MSC","Megakaryocyte","VEGFC|L","ITGB1|R","Ligand","Receptor",2.58
"MSC","Neural","VCAN|L","ITGB1|R","Ligand","Receptor",2.842
"MSC","MSC","VCAN|L","ITGB1|R","Ligand","Receptor",3.298
"MSC","Fibroblast","VCAN|L","ITGB1|R","Ligand","Receptor",3.142
"MSC","Megakaryocyte","VCAN|L","ITGB1|R","Ligand","Receptor",3.019
"MSC","Myeloid","VCAN|L","ITGB1|R","Ligand","Receptor",2.842
"MSC","Neural","VCAM1|L","ITGA4|R","Ligand","Receptor",2.98
"MSC","MSC","VCAM1|L","ITGA4|R","Ligand","Receptor",2.98
"MSC","Fibroblast","VCAM1|L","ITGA4|R","Ligand","Receptor",2.98
"MSC","Megakaryocyte","VCAM1|L","ITGA4|R","Ligand","Receptor",3.412
"MSC","Myeloid","VCAM1|L","ITGA4|R","Ligand","Receptor",3.405
"Neural","Fibroblast","COL18A1|L","ITGA5|R","Ligand","Receptor",2.453
"MSC","Fibroblast","COL18A1|L","ITGA5|R","Ligand","Receptor",2.453
"Fibroblast","Fibroblast","COL18A1|L","ITGA5|R","Ligand","Receptor",2.453
"Megakaryocyte","Fibroblast","COL18A1|L","ITGA5|R","Ligand","Receptor",2.453
"Myeloid","Fibroblast","COL18A1|L","ITGA5|R","Ligand","Receptor",2.453
"Neural","MSC","COL18A1|L","ITGB5|R","Ligand","Receptor",2.426
"MSC","MSC","COL18A1|L","ITGB5|R","Ligand","Receptor",2.426
"Fibroblast","MSC","COL18A1|L","ITGB5|R","Ligand","Receptor",2.426
"Megakaryocyte","MSC","COL18A1|L","ITGB5|R","Ligand","Receptor",2.426
"Myeloid","MSC","COL18A1|L","ITGB5|R","Ligand","Receptor",2.426
"Fibroblast","Neural","GPC1|L","COL18A1|R","Ligand","Receptor",2.315
"Fibroblast","MSC","GPC1|L","COL18A1|R","Ligand","Receptor",2.315
"Fibroblast","Fibroblast","GPC1|L","COL18A1|R","Ligand","Receptor",2.315
"Fibroblast","Megakaryocyte","GPC1|L","COL18A1|R","Ligand","Receptor",2.315
"Fibroblast","Myeloid","GPC1|L","COL18A1|R","Ligand","Receptor",2.315
"MSC","Neural","VCAM1|L","ITGB1|R","Ligand","Receptor",2.868
"MSC","MSC","VCAM1|L","ITGB1|R","Ligand","Receptor",3.323
"MSC","Fibroblast","VCAM1|L","ITGB1|R","Ligand","Receptor",3.168
"MSC","Megakaryocyte","VCAM1|L","ITGB1|R","Ligand","Receptor",3.045
"MSC","Myeloid","VCAM1|L","ITGB1|R","Ligand","Receptor",2.868
"MSC","Neural","CXCL16|L","CXCR6|R","Ligand","Receptor",2.579
"MSC","MSC","CXCL16|L","CXCR6|R","Ligand","Receptor",2.579
"MSC","Fibroblast","CXCL16|L","CXCR6|R","Ligand","Receptor",2.579
"MSC","Megakaryocyte","CXCL16|L","CXCR6|R","Ligand","Receptor",2.579
"MSC","Myeloid","CXCL16|L","CXCR6|R","Ligand","Receptor",2.579
"MSC","Neural","BGN|L","LY96|R","Ligand","Receptor",2.519
"MSC","MSC","BGN|L","LY96|R","Ligand","Receptor",2.717
"MSC","Fibroblast","BGN|L","LY96|R","Ligand","Receptor",2.519
"MSC","Megakaryocyte","BGN|L","LY96|R","Ligand","Receptor",2.667
"Fibroblast","MSC","BGN|L","LY96|R","Ligand","Receptor",2.502
"MSC","Neural","TNC|L","ITGAV|R","Ligand","Receptor",2.588
"MSC","MSC","TNC|L","ITGAV|R","Ligand","Receptor",2.588
"MSC","Fibroblast","TNC|L","ITGAV|R","Ligand","Receptor",2.588
"MSC","Megakaryocyte","TNC|L","ITGAV|R","Ligand","Receptor",2.588
"MSC","Myeloid","TNC|L","ITGAV|R","Ligand","Receptor",2.588
"Myeloid","Neural","ADGRE5|L","CD55|R","Ligand","Receptor",2.064
"Myeloid","MSC","ADGRE5|L","CD55|R","Ligand","Receptor",2.064
"Myeloid","Fibroblast","ADGRE5|L","CD55|R","Ligand","Receptor",2.064
"Myeloid","Megakaryocyte","ADGRE5|L","CD55|R","Ligand","Receptor",2.064
"Myeloid","Myeloid","ADGRE5|L","CD55|R","Ligand","Receptor",2.064
"Neural","Megakaryocyte","ICAM4|L","ITGA4|R","Ligand","Receptor",2.571
"MSC","Megakaryocyte","ICAM4|L","ITGA4|R","Ligand","Receptor",2.571
"Fibroblast","Megakaryocyte","ICAM4|L","ITGA4|R","Ligand","Receptor",2.571
"Megakaryocyte","Megakaryocyte","ICAM4|L","ITGA4|R","Ligand","Receptor",2.571
"Myeloid","Megakaryocyte","ICAM4|L","ITGA4|R","Ligand","Receptor",2.571
"Neural","Fibroblast","SGPP1|L","ITGA5|R","Ligand","Receptor",2.48
"MSC","Fibroblast","SGPP1|L","ITGA5|R","Ligand","Receptor",2.48
"Fibroblast","Fibroblast","SGPP1|L","ITGA5|R","Ligand","Receptor",2.48
"Megakaryocyte","Fibroblast","SGPP1|L","ITGA5|R","Ligand","Receptor",2.48
"Myeloid","Fibroblast","SGPP1|L","ITGA5|R","Ligand","Receptor",2.48
"Megakaryocyte","Neural","CD53|L","IL4R|R","Ligand","Receptor",3.054
"Megakaryocyte","MSC","CD53|L","IL4R|R","Ligand","Receptor",3.054
"Megakaryocyte","Fibroblast","CD53|L","IL4R|R","Ligand","Receptor",3.054
"Megakaryocyte","Megakaryocyte","CD53|L","IL4R|R","Ligand","Receptor",3.054
"Megakaryocyte","Myeloid","CD53|L","IL4R|R","Ligand","Receptor",3.054
"Neural","MSC","SDC4|L","CXCL12|R","Ligand","Receptor",3.228
"MSC","MSC","SDC4|L","CXCL12|R","Ligand","Receptor",3.595
"Fibroblast","MSC","SDC4|L","CXCL12|R","Ligand","Receptor",3.228
"Megakaryocyte","MSC","SDC4|L","CXCL12|R","Ligand","Receptor",3.228
"Myeloid","MSC","SDC4|L","CXCL12|R","Ligand","Receptor",3.228
"MSC","Neural","RSPO1|L","LGR4|R","Ligand","Receptor",2.699
"MSC","MSC","RSPO1|L","LGR4|R","Ligand","Receptor",2.699
"MSC","Fibroblast","RSPO1|L","LGR4|R","Ligand","Receptor",2.699
"MSC","Megakaryocyte","RSPO1|L","LGR4|R","Ligand","Receptor",2.699
"MSC","Myeloid","RSPO1|L","LGR4|R","Ligand","Receptor",2.699
"MSC","Neural","CALCOCO2|L","LGR4|R","Ligand","Receptor",2.303
"MSC","MSC","CALCOCO2|L","LGR4|R","Ligand","Receptor",2.303
"MSC","Fibroblast","CALCOCO2|L","LGR4|R","Ligand","Receptor",2.303
"MSC","Megakaryocyte","CALCOCO2|L","LGR4|R","Ligand","Receptor",2.303
"MSC","Myeloid","CALCOCO2|L","LGR4|R","Ligand","Receptor",2.303
"MSC","Neural","CXCL12|L","CD4|R","Ligand","Receptor",3.239
"MSC","MSC","CXCL12|L","CD4|R","Ligand","Receptor",3.356
"MSC","Fibroblast","CXCL12|L","CD4|R","Ligand","Receptor",3.239
"MSC","Megakaryocyte","CXCL12|L","CD4|R","Ligand","Receptor",3.239
"MSC","Myeloid","CXCL12|L","CD4|R","Ligand","Receptor",3.239
"Neural","Fibroblast","PROS1|L","AXL|R","Ligand","Receptor",2.47
"MSC","Fibroblast","PROS1|L","AXL|R","Ligand","Receptor",2.47
"Fibroblast","Fibroblast","PROS1|L","AXL|R","Ligand","Receptor",2.47
"Megakaryocyte","Fibroblast","PROS1|L","AXL|R","Ligand","Receptor",2.47
"Myeloid","Fibroblast","PROS1|L","AXL|R","Ligand","Receptor",2.47
"MSC","Neural","NID1|L","ITGB1|R","Ligand","Receptor",2.566
"Neural","MSC","NID1|L","ITGB1|R","Ligand","Receptor",2.457
"MSC","MSC","NID1|L","ITGB1|R","Ligand","Receptor",3.021
"MSC","Fibroblast","NID1|L","ITGB1|R","Ligand","Receptor",2.865
"MSC","Megakaryocyte","NID1|L","ITGB1|R","Ligand","Receptor",2.742
"Neural","MSC","VEGFA|L","NRP1|R","Ligand","Receptor",2.53
"MSC","MSC","VEGFA|L","NRP1|R","Ligand","Receptor",2.679
"Fibroblast","MSC","VEGFA|L","NRP1|R","Ligand","Receptor",2.609
"Megakaryocyte","MSC","VEGFA|L","NRP1|R","Ligand","Receptor",2.53
"Myeloid","MSC","VEGFA|L","NRP1|R","Ligand","Receptor",3.193
"Fibroblast","Neural","TGM2|L","TBXA2R|R","Ligand","Receptor",2.487
"Fibroblast","MSC","TGM2|L","TBXA2R|R","Ligand","Receptor",2.487
"Fibroblast","Fibroblast","TGM2|L","TBXA2R|R","Ligand","Receptor",2.487
"Fibroblast","Megakaryocyte","TGM2|L","TBXA2R|R","Ligand","Receptor",2.487
"Fibroblast","Myeloid","TGM2|L","TBXA2R|R","Ligand","Receptor",2.487
"MSC","Neural","FBN1|L","ITGB1|R","Ligand","Receptor",2.68
"MSC","MSC","FBN1|L","ITGB1|R","Ligand","Receptor",3.135
"MSC","Fibroblast","FBN1|L","ITGB1|R","Ligand","Receptor",2.98
"MSC","Megakaryocyte","FBN1|L","ITGB1|R","Ligand","Receptor",2.857
"MSC","Myeloid","FBN1|L","ITGB1|R","Ligand","Receptor",2.68
"MSC","Neural","FBN1|L","ITGA5|R","Ligand","Receptor",2.772
"MSC","MSC","FBN1|L","ITGA5|R","Ligand","Receptor",2.837
"MSC","Fibroblast","FBN1|L","ITGA5|R","Ligand","Receptor",3.098
"MSC","Megakaryocyte","FBN1|L","ITGA5|R","Ligand","Receptor",2.772
"MSC","Myeloid","FBN1|L","ITGA5|R","Ligand","Receptor",2.772
"MSC","Neural","FBN1|L","ITGAV|R","Ligand","Receptor",2.791
"MSC","MSC","FBN1|L","ITGAV|R","Ligand","Receptor",2.791
"MSC","Fibroblast","FBN1|L","ITGAV|R","Ligand","Receptor",2.791
"MSC","Megakaryocyte","FBN1|L","ITGAV|R","Ligand","Receptor",2.791
"MSC","Myeloid","FBN1|L","ITGAV|R","Ligand","Receptor",2.791
"Fibroblast","Neural","CTHRC1|L","FZD6|R","Ligand","Receptor",2.533
"Fibroblast","MSC","CTHRC1|L","FZD6|R","Ligand","Receptor",2.533
"Fibroblast","Fibroblast","CTHRC1|L","FZD6|R","Ligand","Receptor",2.533
"Fibroblast","Megakaryocyte","CTHRC1|L","FZD6|R","Ligand","Receptor",2.533
"Fibroblast","Myeloid","CTHRC1|L","FZD6|R","Ligand","Receptor",2.533
"MSC","Neural","CXCL12|L","ITGB1|R","Ligand","Receptor",3.124
"MSC","MSC","CXCL12|L","ITGB1|R","Ligand","Receptor",3.579
"MSC","Fibroblast","CXCL12|L","ITGB1|R","Ligand","Receptor",3.424
"MSC","Megakaryocyte","CXCL12|L","ITGB1|R","Ligand","Receptor",3.301
"MSC","Myeloid","CXCL12|L","ITGB1|R","Ligand","Receptor",3.124
"MSC","Neural","NID1|L","ITGAV|R","Ligand","Receptor",2.676
"MSC","MSC","NID1|L","ITGAV|R","Ligand","Receptor",2.676
"MSC","Fibroblast","NID1|L","ITGAV|R","Ligand","Receptor",2.676
"MSC","Megakaryocyte","NID1|L","ITGAV|R","Ligand","Receptor",2.676
"MSC","Myeloid","NID1|L","ITGAV|R","Ligand","Receptor",2.676
"Neural","MSC","TIMP2|L","ITGB1|R","Ligand","Receptor",2.531
"MSC","MSC","TIMP2|L","ITGB1|R","Ligand","Receptor",2.768
"Fibroblast","MSC","TIMP2|L","ITGB1|R","Ligand","Receptor",2.639
"MSC","Fibroblast","TIMP2|L","ITGB1|R","Ligand","Receptor",2.612
"Fibroblast","Fibroblast","TIMP2|L","ITGB1|R","Ligand","Receptor",2.483
"Neural","MSC","ADAM9|L","ITGB5|R","Ligand","Receptor",2.454
