Ligand,Receptor,Ligand.Cluster,Receptor.Cluster,isReceptor_fst,isReceptor_scn,MeanLR
SELL,PODXL2,Megakaryocyte,Myeloid,False,False,2.222
SELL,PODXL2,Myeloid,Neural,False,False,2.222
SELL,PODXL2,Myeloid,MSC,False,False,2.222
SELL,PODXL2,Myeloid,Fibroblast,False,False,2.222
SELL,PODXL2,Myeloid,Megakaryocyte,False,False,2.222
SELL,PODXL2,Myeloid,Myeloid,False,False,2.222
WNT5A,FZD3,Neural,Neural,False,True,2.207
WNT5A,FZD3,Neural,MSC,False,True,2.207
WNT5A,FZD3,Neural,Fibroblast,False,True,2.207
WNT5A,FZD3,Neural,Megakaryocyte,False,True,2.207
WNT5A,FZD3,Neural,Myeloid,False,True,2.207
WNT5A,FZD3,MSC,Neural,False,True,2.207
WNT5A,FZD3,MSC,MSC,False,True,2.207
WNT5A,FZD3,MSC,Fibroblast,False,True,2.207
WNT5A,FZD3,MSC,Megakaryocyte,False,True,2.207
WNT5A,FZD3,MSC,Myeloid,False,True,2.207
WNT5A,FZD3,Fibroblast,Neural,False,True,2.207
WNT5A,FZD3,Fibroblast,MSC,False,True,2.207
WNT5A,FZD3,Fibroblast,Fibroblast,False,True,2.207
WNT5A,FZD3,Fibroblast,Megakaryocyte,False,True,2.207
WNT5A,FZD3,Fibroblast,Myeloid,False,True,2.207
WNT5A,FZD3,Megakaryocyte,Neural,False,True,2.207
WNT5A,FZD3,Megakaryocyte,MSC,False,True,2.207
WNT5A,FZD3,Megakaryocyte,Fibroblast,False,True,2.207
WNT5A,FZD3,Megakaryocyte,Megakaryocyte,False,True,2.207
WNT5A,FZD3,Megakaryocyte,Myeloid,False,True,2.207
WNT5A,FZD3,Myeloid,Neural,False,True,2.207
WNT5A,FZD3,Myeloid,MSC,False,True,2.207
WNT5A,FZD3,Myeloid,Fibroblast,False,True,2.207
WNT5A,FZD3,Myeloid,Megakaryocyte,False,True,2.207
WNT5A,FZD3,Myeloid,Myeloid,False,True,2.207
LAMC1,ITGB4,Neural,Neural,False,True,2.182
LAMC1,ITGB4,Neural,MSC,False,True,2.182
LAMC1,ITGB4,Neural,Fibroblast,False,True,2.182
LAMC1,ITGB4,Neural,Megakaryocyte,False,True,2.182
LAMC1,ITGB4,Neural,Myeloid,False,True,2.182
LAMC1,ITGB4,MSC,Neural,False,True,2.182
LAMC1,ITGB4,MSC,MSC,False,True,2.182
LAMC1,ITGB4,MSC,Fibroblast,False,True,2.182
LAMC1,ITGB4,MSC,Megakaryocyte,False,True,2.182
LAMC1,ITGB4,MSC,Myeloid,False,True,2.182
LAMC1,ITGB4,Fibroblast,Neural,False,True,2.182
LAMC1,ITGB4,Fibroblast,MSC,False,True,2.182
LAMC1,ITGB4,Fibroblast,Fibroblast,False,True,2.182
LAMC1,ITGB4,Fibroblast,Megakaryocyte,False,True,2.182
LAMC1,ITGB4,Fibroblast,Myeloid,False,True,2.182
LAMC1,ITGB4,Megakaryocyte,Neural,False,True,2.182
LAMC1,ITGB4,Megakaryocyte,MSC,False,True,2.182
LAMC1,ITGB4,Megakaryocyte,Fibroblast,False,True,2.182
LAMC1,ITGB4,Megakaryocyte,Megakaryocyte,False,True,2.182
LAMC1,ITGB4,Megakaryocyte,Myeloid,False,True,2.182
LAMC1,ITGB4,Myeloid,Neural,False,True,2.182
LAMC1,ITGB4,Myeloid,MSC,False,True,2.182
LAMC1,ITGB4,Myeloid,Fibroblast,False,True,2.182
LAMC1,ITGB4,Myeloid,Megakaryocyte,False,True,2.182
LAMC1,ITGB4,Myeloid,Myeloid,False,True,2.182
PDGFD,PDGFRA,Neural,Neural,False,True,2.164
PDGFD,PDGFRA,MSC,Neural,False,True,2.164
PDGFD,PDGFRA,Fibroblast,Neural,False,True,2.164
PDGFD,PDGFRA,Megakaryocyte,Neural,False,True,2.164
PDGFD,PDGFRA,Myeloid,Neural,False,True,2.164
PDGFD,PDGFRA,Neural,MSC,False,True,2.164
PDGFD,PDGFRA,MSC,MSC,False,True,2.164
PDGFD,PDGFRA,Fibroblast,MSC,False,True,2.164
PDGFD,PDGFRA,Megakaryocyte,MSC,False,True,2.164
PDGFD,PDGFRA,Myeloid,MSC,False,True,2.164
PDGFD,PDGFRA,Neural,Fibroblast,False,True,2.164
PDGFD,PDGFRA,MSC,Fibroblast,False,True,2.164
PDGFD,PDGFRA,Fibroblast,Fibroblast,False,True,2.164
PDGFD,PDGFRA,Megakaryocyte,Fibroblast,False,True,2.164
PDGFD,PDGFRA,Myeloid,Fibroblast,False,True,2.164
PDGFD,PDGFRA,Neural,Megakaryocyte,False,True,2.164
PDGFD,PDGFRA,MSC,Megakaryocyte,False,True,2.164
PDGFD,PDGFRA,Fibroblast,Megakaryocyte,False,True,2.164
PDGFD,PDGFRA,Megakaryocyte,Megakaryocyte,False,True,2.164
PDGFD,PDGFRA,Myeloid,Megakaryocyte,False,True,2.164
PDGFD,PDGFRA,Neural,Myeloid,False,True,2.164
PDGFD,PDGFRA,MSC,Myeloid,False,True,2.164
PDGFD,PDGFRA,Fibroblast,Myeloid,False,True,2.164
PDGFD,PDGFRA,Megakaryocyte,Myeloid,False,True,2.164
PDGFD,PDGFRA,Myeloid,Myeloid,False,True,2.164
LPAR2,ITGAM,Neural,Neural,True,True,2.213
LPAR2,ITGAM,MSC,Neural,True,True,2.213
LPAR2,ITGAM,Fibroblast,Neural,True,True,2.213
LPAR2,ITGAM,Megakaryocyte,Neural,True,True,2.213
LPAR2,ITGAM,Myeloid,Neural,True,True,2.213
LPAR2,ITGAM,Neural,MSC,True,True,2.213
LPAR2,ITGAM,MSC,MSC,True,True,2.213
LPAR2,ITGAM,Fibroblast,MSC,True,True,2.213
LPAR2,ITGAM,Megakaryocyte,MSC,True,True,2.213
LPAR2,ITGAM,Myeloid,MSC,True,True,2.213
LPAR2,ITGAM,Neural,Fibroblast,True,True,2.213
LPAR2,ITGAM,MSC,Fibroblast,True,True,2.213
LPAR2,ITGAM,Fibroblast,Fibroblast,True,True,2.213
LPAR2,ITGAM,Megakaryocyte,Fibroblast,True,True,2.213
LPAR2,ITGAM,Myeloid,Fibroblast,True,True,2.213
LPAR2,ITGAM,Neural,Megakaryocyte,True,True,2.213
LPAR2,ITGAM,MSC,Megakaryocyte,True,True,2.213
LPAR2,ITGAM,Fibroblast,Megakaryocyte,True,True,2.213
LPAR2,ITGAM,Megakaryocyte,Megakaryocyte,True,True,2.213
LPAR2,ITGAM,Myeloid,Megakaryocyte,True,True,2.213
LPAR2,ITGAM,Neural,Myeloid,True,True,2.213
LPAR2,ITGAM,MSC,Myeloid,True,True,2.213
LPAR2,ITGAM,Fibroblast,Myeloid,True,True,2.213
LPAR2,ITGAM,Megakaryocyte,Myeloid,True,True,2.213
LPAR2,ITGAM,Myeloid,Myeloid,True,True,2.213
SDC1,MET,Neural,Neural,False,True,2.17
SDC1,MET,MSC,Neural,False,True,2.17
SDC1,MET,Fibroblast,Neural,False,True,2.17
SDC1,MET,Megakaryocyte,Neural,False,True,2.17
SDC1,MET,Myeloid,Neural,False,True,2.17
SDC1,MET,Neural,MSC,False,True,2.17
SDC1,MET,MSC,MSC,False,True,2.17
SDC1,MET,Fibroblast,MSC,False,True,2.17
SDC1,MET,Megakaryocyte,MSC,False,True,2.17
SDC1,MET,Myeloid,MSC,False,True,2.17
SDC1,MET,Neural,Fibroblast,False,True,2.17
SDC1,MET,MSC,Fibroblast,False,True,2.17
SDC1,MET,Fibroblast,Fibroblast,False,True,2.17
SDC1,MET,Megakaryocyte,Fibroblast,False,True,2.17
SDC1,MET,Myeloid,Fibroblast,False,True,2.17
SDC1,MET,Neural,Megakaryocyte,False,True,2.17
SDC1,MET,MSC,Megakaryocyte,False,True,2.17
SDC1,MET,Fibroblast,Megakaryocyte,False,True,2.17
SDC1,MET,Megakaryocyte,Megakaryocyte,False,True,2.17
SDC1,MET,Myeloid,Megakaryocyte,False,True,2.17
SDC1,MET,Neural,Myeloid,False,True,2.17
SDC1,MET,MSC,Myeloid,False,True,2.17
SDC1,MET,Fibroblast,Myeloid,False,True,2.17
SDC1,MET,Megakaryocyte,Myeloid,False,True,2.17
SDC1,MET,Myeloid,Myeloid,False,True,2.17
ITGAL,ICAM1,Neural,Neural,True,True,2.245
ITGAL,ICAM1,MSC,Neural,True,True,2.245
ITGAL,ICAM1,Fibroblast,Neural,True,True,2.245
ITGAL,ICAM1,Megakaryocyte,Neural,True,True,2.245
ITGAL,ICAM1,Myeloid,Neural,True,True,2.245
ITGAL,ICAM1,Neural,MSC,True,True,2.245
ITGAL,ICAM1,MSC,MSC,True,True,2.245
ITGAL,ICAM1,Fibroblast,MSC,True,True,2.245
ITGAL,ICAM1,Megakaryocyte,MSC,True,True,2.245
ITGAL,ICAM1,Myeloid,MSC,True,True,2.245
ITGAL,ICAM1,Neural,Fibroblast,True,True,2.245
ITGAL,ICAM1,MSC,Fibroblast,True,True,2.245
ITGAL,ICAM1,Fibroblast,Fibroblast,True,True,2.245
ITGAL,ICAM1,Megakaryocyte,Fibroblast,True,True,2.245
ITGAL,ICAM1,Myeloid,Fibroblast,True,True,2.245
ITGAL,ICAM1,Neural,Megakaryocyte,True,True,2.245
ITGAL,ICAM1,MSC,Megakaryocyte,True,True,2.245
ITGAL,ICAM1,Fibroblast,Megakaryocyte,True,True,2.245
ITGAL,ICAM1,Megakaryocyte,Megakaryocyte,True,True,2.245
ITGAL,ICAM1,Myeloid,Megakaryocyte,True,True,2.245
ITGAL,ICAM1,Neural,Myeloid,True,True,2.245
ITGAL,ICAM1,MSC,Myeloid,True,True,2.245
ITGAL,ICAM1,Fibroblast,Myeloid,True,True,2.245
ITGAL,ICAM1,Megakaryocyte,Myeloid,True,True,2.245
ITGAL,ICAM1,Myeloid,Myeloid,True,True,2.245
SELL,SELPLG,Neural,Neural,False,True,2.2
SELL,SELPLG,Neural,MSC,False,True,2.2
SELL,SELPLG,Neural,Fibroblast,False,True,2.2
SELL,SELPLG,Neural,Megakaryocyte,False,True,2.2
SELL,SELPLG,Neural,Myeloid,False,True,2.2
SELL,SELPLG,MSC,Neural,False,True,2.2
SELL,SELPLG,MSC,MSC,False,True,2.2
SELL,SELPLG,MSC,Fibroblast,False,True,2.2
SELL,SELPLG,MSC,Megakaryocyte,False,True,2.2
SELL,SELPLG,MSC,Myeloid,False,True,2.2
SELL,SELPLG,Fibroblast,Neural,False,True,2.2
SELL,SELPLG,Fibroblast,MSC,False,True,2.2
SELL,SELPLG,Fibroblast,Fibroblast,False,True,2.2
SELL,SELPLG,Fibroblast,Megakaryocyte,False,True,2.2
SELL,SELPLG,Fibroblast,Myeloid,False,True,2.2
SELL,SELPLG,Megakaryocyte,Neural,False,True,2.2
SELL,SELPLG,Megakaryocyte,MSC,False,True,2.2
SELL,SELPLG,Megakaryocyte,Fibroblast,False,True,2.2
SELL,SELPLG,Megakaryocyte,Megakaryocyte,False,True,2.2
SELL,SELPLG,Megakaryocyte,Myeloid,False,True,2.2
SELL,SELPLG,Myeloid,Neural,False,True,2.2
SELL,SELPLG,Myeloid,MSC,False,True,2.2
SELL,SELPLG,Myeloid,Fibroblast,False,True,2.2
SELL,SELPLG,Myeloid,Megakaryocyte,False,True,2.2
SELL,SELPLG,Myeloid,Myeloid,False,True,2.2
SELPLG,ITGAM,Neural,Neural,True,True,2.191
SELPLG,ITGAM,MSC,Neural,True,True,2.191
SELPLG,ITGAM,Fibroblast,Neural,True,True,2.191
SELPLG,ITGAM,Megakaryocyte,Neural,True,True,2.191
SELPLG,ITGAM,Myeloid,Neural,True,True,2.191
SELPLG,ITGAM,Neural,MSC,True,True,2.191
SELPLG,ITGAM,MSC,MSC,True,True,2.191
SELPLG,ITGAM,Fibroblast,MSC,True,True,2.191
SELPLG,ITGAM,Megakaryocyte,MSC,True,True,2.191
SELPLG,ITGAM,Myeloid,MSC,True,True,2.191
SELPLG,ITGAM,Neural,Fibroblast,True,True,2.191
SELPLG,ITGAM,MSC,Fibroblast,True,True,2.191
SELPLG,ITGAM,Fibroblast,Fibroblast,True,True,2.191
SELPLG,ITGAM,Megakaryocyte,Fibroblast,True,True,2.191
SELPLG,ITGAM,Myeloid,Fibroblast,True,True,2.191
SELPLG,ITGAM,Neural,Megakaryocyte,True,True,2.191
SELPLG,ITGAM,MSC,Megakaryocyte,True,True,2.191
SELPLG,ITGAM,Fibroblast,Megakaryocyte,True,True,2.191
SELPLG,ITGAM,Megakaryocyte,Megakaryocyte,True,True,2.191
SELPLG,ITGAM,Myeloid,Megakaryocyte,True,True,2.191
SELPLG,ITGAM,Neural,Myeloid,True,True,2.191
SELPLG,ITGAM,MSC,Myeloid,True,True,2.191
SELPLG,ITGAM,Fibroblast,Myeloid,True,True,2.191
SELPLG,ITGAM,Megakaryocyte,Myeloid,True,True,2.191
SELPLG,ITGAM,Myeloid,Myeloid,True,True,2.191
CD40LG,ITGAM,Neural,Neural,False,True,2.213
CD40LG,ITGAM,MSC,Neural,False,True,2.213
CD40LG,ITGAM,Fibroblast,Neural,False,True,2.213
CD40LG,ITGAM,Megakaryocyte,Neural,False,True,2.213
CD40LG,ITGAM,Myeloid,Neural,False,True,2.213
CD40LG,ITGAM,Neural,MSC,False,True,2.213
CD40LG,ITGAM,MSC,MSC,False,True,2.213
CD40LG,ITGAM,Fibroblast,MSC,False,True,2.213
CD40LG,ITGAM,Megakaryocyte,MSC,False,True,2.213
CD40LG,ITGAM,Myeloid,MSC,False,True,2.213
CD40LG,ITGAM,Neural,Fibroblast,False,True,2.213
CD40LG,ITGAM,MSC,Fibroblast,False,True,2.213
CD40LG,ITGAM,Fibroblast,Fibroblast,False,True,2.213
CD40LG,ITGAM,Megakaryocyte,Fibroblast,False,True,2.213
CD40LG,ITGAM,Myeloid,Fibroblast,False,True,2.213
CD40LG,ITGAM,Neural,Megakaryocyte,False,True,2.213
CD40LG,ITGAM,MSC,Megakaryocyte,False,True,2.213
CD40LG,ITGAM,Fibroblast,Megakaryocyte,False,True,2.213
CD40LG,ITGAM,Megakaryocyte,Megakaryocyte,False,True,2.213
CD40LG,ITGAM,Myeloid,Megakaryocyte,False,True,2.213
CD40LG,ITGAM,Neural,Myeloid,False,True,2.213
CD40LG,ITGAM,MSC,Myeloid,False,True,2.213
CD40LG,ITGAM,Fibroblast,Myeloid,False,True,2.213
CD40LG,ITGAM,Megakaryocyte,Myeloid,False,True,2.213
CD40LG,ITGAM,Myeloid,Myeloid,False,True,2.213
GPC1,NRG1,Neural,Neural,False,True,2.208
GPC1,NRG1,Neural,MSC,False,True,2.208
GPC1,NRG1,Neural,Fibroblast,False,True,2.208
GPC1,NRG1,Neural,Megakaryocyte,False,True,2.208
GPC1,NRG1,Neural,Myeloid,False,True,2.208
GPC1,NRG1,MSC,Neural,False,True,2.208
GPC1,NRG1,MSC,MSC,False,True,2.208
GPC1,NRG1,MSC,Fibroblast,False,True,2.208
GPC1,NRG1,MSC,Megakaryocyte,False,True,2.208
GPC1,NRG1,MSC,Myeloid,False,True,2.208
GPC1,NRG1,Fibroblast,Neural,False,True,2.208
GPC1,NRG1,Fibroblast,MSC,False,True,2.208
GPC1,NRG1,Fibroblast,Fibroblast,False,True,2.208
GPC1,NRG1,Fibroblast,Megakaryocyte,False,True,2.208
GPC1,NRG1,Fibroblast,Myeloid,False,True,2.208
GPC1,NRG1,Megakaryocyte,Neural,False,True,2.208
GPC1,NRG1,Megakaryocyte,MSC,False,True,2.208
GPC1,NRG1,Megakaryocyte,Fibroblast,False,True,2.208
GPC1,NRG1,Megakaryocyte,Megakaryocyte,False,True,2.208
GPC1,NRG1,Megakaryocyte,Myeloid,False,True,2.208
GPC1,NRG1,Myeloid,Neural,False,True,2.208
GPC1,NRG1,Myeloid,MSC,False,True,2.208
GPC1,NRG1,Myeloid,Fibroblast,False,True,2.208
GPC1,NRG1,Myeloid,Megakaryocyte,False,True,2.208
GPC1,NRG1,Myeloid,Myeloid,False,True,2.208
TLR6,CD14,Neural,Neural,True,True,2.207
TLR6,CD14,MSC,Neural,True,True,2.207
TLR6,CD14,Fibroblast,Neural,True,True,2.207
TLR6,CD14,Megakaryocyte,Neural,True,True,2.207
TLR6,CD14,Myeloid,Neural,True,True,2.207
TLR6,CD14,Neural,MSC,True,True,2.207
TLR6,CD14,MSC,MSC,True,True,2.207
TLR6,CD14,Fibroblast,MSC,True,True,2.207
TLR6,CD14,Megakaryocyte,MSC,True,True,2.207
TLR6,CD14,Myeloid,MSC,True,True,2.207
TLR6,CD14,Neural,Fibroblast,True,True,2.207
TLR6,CD14,MSC,Fibroblast,True,True,2.207
TLR6,CD14,Fibroblast,Fibroblast,True,True,2.207
TLR6,CD14,Megakaryocyte,Fibroblast,True,True,2.207
TLR6,CD14,Myeloid,Fibroblast,True,True,2.207
TLR6,CD14,Neural,Megakaryocyte,True,True,2.207
TLR6,CD14,MSC,Megakaryocyte,True,True,2.207
TLR6,CD14,Fibroblast,Megakaryocyte,True,True,2.207
TLR6,CD14,Megakaryocyte,Megakaryocyte,True,True,2.207
TLR6,CD14,Myeloid,Megakaryocyte,True,True,2.207
TLR6,CD14,Neural,Myeloid,True,True,2.207
TLR6,CD14,MSC,Myeloid,True,True,2.207
TLR6,CD14,Fibroblast,Myeloid,True,True,2.207
TLR6,CD14,Megakaryocyte,Myeloid,True,True,2.207
TLR6,CD14,Myeloid,Myeloid,True,True,2.207
JAM3,JAM3,Neural,Neural,False,False,2.185
JAM3,JAM3,Neural,MSC,False,False,2.185
JAM3,JAM3,Neural,Fibroblast,False,False,2.185
JAM3,JAM3,Neural,Megakaryocyte,False,False,2.185
JAM3,JAM3,Neural,Myeloid,False,False,2.185
JAM3,JAM3,MSC,Neural,False,False,2.185
JAM3,JAM3,MSC,MSC,False,False,2.185
JAM3,JAM3,MSC,Fibroblast,False,False,2.185
JAM3,JAM3,MSC,Megakaryocyte,False,False,2.185
JAM3,JAM3,MSC,Myeloid,False,False,2.185
JAM3,JAM3,Fibroblast,Neural,False,False,2.185
JAM3,JAM3,Fibroblast,MSC,False,False,2.185
JAM3,JAM3,Fibroblast,Fibroblast,False,False,2.185
JAM3,JAM3,Fibroblast,Megakaryocyte,False,False,2.185
JAM3,JAM3,Fibroblast,Myeloid,False,False,2.185
JAM3,JAM3,Megakaryocyte,Neural,False,False,2.185
JAM3,JAM3,Megakaryocyte,MSC,False,False,2.185
JAM3,JAM3,Megakaryocyte,Fibroblast,False,False,2.185
JAM3,JAM3,Megakaryocyte,Megakaryocyte,False,False,2.185
JAM3,JAM3,Megakaryocyte,Myeloid,False,False,2.185
JAM3,JAM3,Myeloid,Neural,False,False,2.185
JAM3,JAM3,Myeloid,MSC,False,False,2.185
JAM3,JAM3,Myeloid,Fibroblast,False,False,2.185
JAM3,JAM3,Myeloid,Megakaryocyte,False,False,2.185
JAM3,JAM3,Myeloid,Myeloid,False,False,2.185
DKK1,LRP5,Neural,Neural,False,True,2.213
DKK1,LRP5,MSC,Neural,False,True,2.213
DKK1,LRP5,Fibroblast,Neural,False,True,2.213
DKK1,LRP5,Megakaryocyte,Neural,False,True,2.213
DKK1,LRP5,Myeloid,Neural,False,True,2.213
DKK1,LRP5,Neural,MSC,False,True,2.213
DKK1,LRP5,MSC,MSC,False,True,2.213
DKK1,LRP5,Fibroblast,MSC,False,True,2.213
DKK1,LRP5,Megakaryocyte,MSC,False,True,2.213
DKK1,LRP5,Myeloid,MSC,False,True,2.213
DKK1,LRP5,Neural,Fibroblast,False,True,2.213
DKK1,LRP5,MSC,Fibroblast,False,True,2.213
DKK1,LRP5,Fibroblast,Fibroblast,False,True,2.213
DKK1,LRP5,Megakaryocyte,Fibroblast,False,True,2.213
DKK1,LRP5,Myeloid,Fibroblast,False,True,2.213
DKK1,LRP5,Neural,Megakaryocyte,False,True,2.213
DKK1,LRP5,MSC,Megakaryocyte,False,True,2.213
DKK1,LRP5,Fibroblast,Megakaryocyte,False,True,2.213
DKK1,LRP5,Megakaryocyte,Megakaryocyte,False,True,2.213
DKK1,LRP5,Myeloid,Megakaryocyte,False,True,2.213
DKK1,LRP5,Neural,Myeloid,False,True,2.213
DKK1,LRP5,MSC,Myeloid,False,True,2.213
DKK1,LRP5,Fibroblast,Myeloid,False,True,2.213
DKK1,LRP5,Megakaryocyte,Myeloid,False,True,2.213
DKK1,LRP5,Myeloid,Myeloid,False,True,2.213
MET,MET,Neural,Neural,True,True,2.181
MET,MET,MSC,Neural,True,True,2.181
MET,MET,Fibroblast,Neural,True,True,2.181
MET,MET,Megakaryocyte,Neural,True,True,2.181
MET,MET,Myeloid,Neural,True,True,2.181
MET,MET,Neural,MSC,True,True,2.181
MET,MET,MSC,MSC,True,True,2.181
MET,MET,Fibroblast,MSC,True,True,2.181
MET,MET,Megakaryocyte,MSC,True,True,2.181
MET,MET,Myeloid,MSC,True,True,2.181
MET,MET,Neural,Fibroblast,True,True,2.181
MET,MET,MSC,Fibroblast,True,True,2.181
MET,MET,Fibroblast,Fibroblast,True,True,2.181
MET,MET,Megakaryocyte,Fibroblast,True,True,2.181
MET,MET,Myeloid,Fibroblast,True,True,2.181
MET,MET,Neural,Megakaryocyte,True,True,2.181
MET,MET,MSC,Megakaryocyte,True,True,2.181
MET,MET,Fibroblast,Megakaryocyte,True,True,2.181
MET,MET,Megakaryocyte,Megakaryocyte,True,True,2.181
MET,MET,Myeloid,Megakaryocyte,True,True,2.181
MET,MET,Neural,Myeloid,True,True,2.181
MET,MET,MSC,Myeloid,True,True,2.181
MET,MET,Fibroblast,Myeloid,True,True,2.181
MET,MET,Megakaryocyte,Myeloid,True,True,2.181
MET,MET,Myeloid,Myeloid,True,True,2.181
WNT5A,FZD6,Neural,Neural,False,True,2.207
WNT5A,FZD6,MSC,Neural,False,True,2.207
WNT5A,FZD6,Fibroblast,Neural,False,True,2.207
WNT5A,FZD6,Megakaryocyte,Neural,False,True,2.207
WNT5A,FZD6,Myeloid,Neural,False,True,2.207
WNT5A,FZD6,Neural,MSC,False,True,2.207
WNT5A,FZD6,MSC,MSC,False,True,2.207
WNT5A,FZD6,Fibroblast,MSC,False,True,2.207
WNT5A,FZD6,Megakaryocyte,MSC,False,True,2.207
WNT5A,FZD6,Myeloid,MSC,False,True,2.207
WNT5A,FZD6,Neural,Fibroblast,False,True,2.207
WNT5A,FZD6,MSC,Fibroblast,False,True,2.207
WNT5A,FZD6,Fibroblast,Fibroblast,False,True,2.207
WNT5A,FZD6,Megakaryocyte,Fibroblast,False,True,2.207
WNT5A,FZD6,Myeloid,Fibroblast,False,True,2.207
WNT5A,FZD6,Neural,Megakaryocyte,False,True,2.207
WNT5A,FZD6,MSC,Megakaryocyte,False,True,2.207
WNT5A,FZD6,Fibroblast,Megakaryocyte,False,True,2.207
WNT5A,FZD6,Megakaryocyte,Megakaryocyte,False,True,2.207
WNT5A,FZD6,Myeloid,Megakaryocyte,False,True,2.207
WNT5A,FZD6,Neural,Myeloid,False,True,2.207
WNT5A,FZD6,MSC,Myeloid,False,True,2.207
WNT5A,FZD6,Fibroblast,Myeloid,False,True,2.207
WNT5A,FZD6,Megakaryocyte,Myeloid,False,True,2.207
WNT5A,FZD6,Myeloid,Myeloid,False,True,2.207
RSPO1,LRP6,Neural,Neural,False,True,2.161
RSPO1,LRP6,MSC,Neural,False,True,2.161
RSPO1,LRP6,Fibroblast,Neural,False,True,2.161
RSPO1,LRP6,Megakaryocyte,Neural,False,True,2.161
RSPO1,LRP6,Myeloid,Neural,False,True,2.161
RSPO1,LRP6,Neural,MSC,False,True,2.161
RSPO1,LRP6,MSC,MSC,False,True,2.161
RSPO1,LRP6,Fibroblast,MSC,False,True,2.161
RSPO1,LRP6,Megakaryocyte,MSC,False,True,2.161
RSPO1,LRP6,Myeloid,MSC,False,True,2.161
RSPO1,LRP6,Neural,Fibroblast,False,True,2.161
RSPO1,LRP6,MSC,Fibroblast,False,True,2.161
RSPO1,LRP6,Fibroblast,Fibroblast,False,True,2.161
RSPO1,LRP6,Megakaryocyte,Fibroblast,False,True,2.161
RSPO1,LRP6,Myeloid,Fibroblast,False,True,2.161
RSPO1,LRP6,Neural,Megakaryocyte,False,True,2.161
RSPO1,LRP6,MSC,Megakaryocyte,False,True,2.161
RSPO1,LRP6,Fibroblast,Megakaryocyte,False,True,2.161
RSPO1,LRP6,Megakaryocyte,Megakaryocyte,False,True,2.161
RSPO1,LRP6,Myeloid,Megakaryocyte,False,True,2.161
RSPO1,LRP6,Neural,Myeloid,False,True,2.161
RSPO1,LRP6,MSC,Myeloid,False,True,2.161
RSPO1,LRP6,Fibroblast,Myeloid,False,True,2.161
RSPO1,LRP6,Megakaryocyte,Myeloid,False,True,2.161
RSPO1,LRP6,Myeloid,Myeloid,False,True,2.161
DKK1,LRP6,Neural,Neural,False,True,2.1830000000000003
DKK1,LRP6,MSC,Neural,False,True,2.1830000000000003
DKK1,LRP6,Fibroblast,Neural,False,True,2.1830000000000003
DKK1,LRP6,Megakaryocyte,Neural,False,True,2.1830000000000003
DKK1,LRP6,Myeloid,Neural,False,True,2.1830000000000003
DKK1,LRP6,Neural,MSC,False,True,2.1830000000000003
DKK1,LRP6,MSC,MSC,False,True,2.1830000000000003
DKK1,LRP6,Fibroblast,MSC,False,True,2.1830000000000003
DKK1,LRP6,Megakaryocyte,MSC,False,True,2.1830000000000003
DKK1,LRP6,Myeloid,MSC,False,True,2.1830000000000003
DKK1,LRP6,Neural,Fibroblast,False,True,2.1830000000000003
DKK1,LRP6,MSC,Fibroblast,False,True,2.1830000000000003
DKK1,LRP6,Fibroblast,Fibroblast,False,True,2.1830000000000003
DKK1,LRP6,Megakaryocyte,Fibroblast,False,True,2.1830000000000003
DKK1,LRP6,Myeloid,Fibroblast,False,True,2.1830000000000003
DKK1,LRP6,Neural,Megakaryocyte,False,True,2.1830000000000003
DKK1,LRP6,MSC,Megakaryocyte,False,True,2.1830000000000003
DKK1,LRP6,Fibroblast,Megakaryocyte,False,True,2.1830000000000003
DKK1,LRP6,Megakaryocyte,Megakaryocyte,False,True,2.1830000000000003
DKK1,LRP6,Myeloid,Megakaryocyte,False,True,2.1830000000000003
DKK1,LRP6,Neural,Myeloid,False,True,2.1830000000000003
DKK1,LRP6,MSC,Myeloid,False,True,2.1830000000000003
DKK1,LRP6,Fibroblast,Myeloid,False,True,2.1830000000000003
DKK1,LRP6,Megakaryocyte,Myeloid,False,True,2.1830000000000003
DKK1,LRP6,Myeloid,Myeloid,False,True,2.1830000000000003
